===============================================================================
Id,nifty_1day_continous,len,datetime,open,high,low,close,volume,openinterest,adjclose,MyStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
492,nifty_1day_continous,492,2009-02-13 23:59:59.999989,601082256.66,616187380.42,601061507.87,611747138.0,0.0,0.0,611747138.0,MyStrategy,492,733451.9999999999,Broker,492,10000.0,10000.0,BuySell,492,,,Trades - Net Profit/Loss,492,,
493,nifty_1day_continous,493,2009-02-16 23:59:59.999989,639120248.08,640193306.75,615458762.42,617496490.0,0.0,0.0,617496490.0,MyStrategy,493,733454.9999999999,Broker,493,10000.0,10000.0,BuySell,493,,,Trades - Net Profit/Loss,493,,
494,nifty_1day_continous,494,2009-02-17 23:59:59.999989,508036225.33,508178639.61,490848602.45,493198438.0,0.0,0.0,493198438.0,MyStrategy,494,733455.9999999999,Broker,494,10000.0,10000.0,BuySell,494,,,Trades - Net Profit/Loss,494,,
495,nifty_1day_continous,495,2009-02-18 23:59:59.999989,506434332.17,515873165.98,503033778.61,510294420.0,0.0,0.0,510294420.0,MyStrategy,495,733456.9999999999,Broker,495,10000.0,10000.0,BuySell,495,,,Trades - Net Profit/Loss,495,,
496,nifty_1day_continous,496,2009-02-20 23:59:59.999989,434775155.46,434775155.46,422305355.71,426537294.0,0.0,0.0,426537294.0,MyStrategy,496,733458.9999999999,Broker,496,10000.0,10000.0,BuySell,496,,,Trades - Net Profit/Loss,496,,
497,nifty_1day_continous,497,2009-02-24 23:59:59.999989,444131527.06,445583706.13,434444924.75,443587974.0,0.0,0.0,443587974.0,MyStrategy,497,733462.9999999999,Broker,497,10000.0,10000.0,BuySell,497,,,Trades - Net Profit/Loss,497,,
498,nifty_1day_continous,498,2009-02-25 23:59:59.999989,415107866.64,423596966.41,415107866.64,419519465.0,0.0,0.0,419519465.0,MyStrategy,498,733463.9999999999,Broker,498,10000.0,10000.0,BuySell,498,,,Trades - Net Profit/Loss,498,,
499,nifty_1day_continous,499,2009-02-26 23:59:59.999989,580049393.03,587525230.55,573686531.32,584973786.0,0.0,0.0,584973786.0,MyStrategy,499,733464.9999999999,Broker,499,10000.0,10000.0,BuySell,499,,,Trades - Net Profit/Loss,499,,
500,nifty_1day_continous,500,2009-02-27 23:59:59.999989,536716044.71,537005047.14,521832419.6,532467709.0,0.0,0.0,532467709.0,MyStrategy,500,733465.9999999999,Broker,500,10000.0,10000.0,BuySell,500,,,Trades - Net Profit/Loss,500,,
501,nifty_1day_continous,501,2009-03-02 23:59:59.999989,477509262.81,477509262.81,459364739.89,461964217.0,0.0,0.0,461964217.0,MyStrategy,501,733468.9999999999,Broker,501,10000.0,10000.0,BuySell,501,,,Trades - Net Profit/Loss,501,,
502,nifty_1day_continous,502,2009-03-03 23:59:59.999989,491647291.96,494655518.75,480497533.94,482493819.0,0.0,0.0,482493819.0,MyStrategy,502,733469.9999999999,Broker,502,10000.0,10000.0,BuySell,502,,,Trades - Net Profit/Loss,502,,
503,nifty_1day_continous,503,2009-03-04 23:59:59.999989,458860836.25,466546726.71,458860836.25,464702113.0,0.0,0.0,464702113.0,MyStrategy,503,733470.9999999999,Broker,503,10000.0,10000.0,BuySell,503,,,Trades - Net Profit/Loss,503,,
504,nifty_1day_continous,504,2009-03-05 23:59:59.999989,543041334.8,546735633.16,526252801.15,528838810.0,0.0,0.0,528838810.0,MyStrategy,504,733471.9999999999,Broker,504,10000.0,10000.0,BuySell,504,,,Trades - Net Profit/Loss,504,,
505,nifty_1day_continous,505,2009-03-06 23:59:59.999989,554423256.18,565471916.01,546397647.39,563761364.0,0.0,0.0,563761364.0,MyStrategy,505,733472.9999999999,Broker,505,10000.0,10000.0,BuySell,505,,,Trades - Net Profit/Loss,505,,
506,nifty_1day_continous,506,2009-03-09 23:59:59.999989,496496149.63,496714069.01,484273714.74,487599354.0,0.0,0.0,487599354.0,MyStrategy,506,733475.9999999999,Broker,506,10000.0,10000.0,BuySell,506,,,Trades - Net Profit/Loss,506,,
507,nifty_1day_continous,507,2009-03-12 23:59:59.999989,500327849.02,514242579.65,500327849.02,508674744.0,0.0,0.0,508674744.0,MyStrategy,507,733478.9999999999,Broker,507,10000.0,10000.0,BuySell,507,,,Trades - Net Profit/Loss,507,,
508,nifty_1day_continous,508,2009-03-13 23:59:59.999989,578840832.16,603075339.98,578840832.16,601548931.0,0.0,0.0,601548931.0,MyStrategy,508,733479.9999999999,Broker,508,10000.0,10000.0,BuySell,508,,,Trades - Net Profit/Loss,508,,
509,nifty_1day_continous,509,2009-03-16 23:59:59.999989,614967824.87,629888897.63,611775303.99,628824724.0,0.0,0.0,628824724.0,MyStrategy,509,733482.9999999999,Broker,509,10000.0,10000.0,BuySell,509,,,Trades - Net Profit/Loss,509,,
510,nifty_1day_continous,510,2009-03-17 23:59:59.999989,729658496.53,737345751.74,719763619.3,724691347.0,0.0,0.0,724691347.0,MyStrategy,510,733483.9999999999,Broker,510,10000.0,10000.0,BuySell,510,,,Trades - Net Profit/Loss,510,,
511,nifty_1day_continous,511,2009-03-18 23:59:59.999989,696367668.85,716165404.33,695004049.32,705723614.0,0.0,0.0,705723614.0,MyStrategy,511,733484.9999999999,Broker,511,10000.0,10000.0,BuySell,511,,,Trades - Net Profit/Loss,511,,
512,nifty_1day_continous,512,2009-03-19 23:59:59.999989,608321511.11,613802178.99,602732099.83,610518128.0,0.0,0.0,610518128.0,MyStrategy,512,733485.9999999999,Broker,512,10000.0,10000.0,BuySell,512,,,Trades - Net Profit/Loss,512,,
513,nifty_1day_continous,513,2009-03-20 23:59:59.999989,549875752.01,551589614.85,543274931.72,549816991.0,0.0,0.0,549816991.0,MyStrategy,513,733486.9999999999,Broker,513,10000.0,10000.0,BuySell,513,,,Trades - Net Profit/Loss,513,,
514,nifty_1day_continous,514,2009-03-23 23:59:59.999989,606937973.73,637747007.93,606937973.73,635617401.0,0.0,0.0,635617401.0,MyStrategy,514,733489.9999999999,Broker,514,10000.0,10000.0,BuySell,514,,,Trades - Net Profit/Loss,514,,
515,nifty_1day_continous,515,2009-03-24 23:59:59.999989,835644103.56,862395689.89,832986093.38,839902636.0,0.0,0.0,839902636.0,MyStrategy,515,733490.9999999999,Broker,515,10000.0,10000.0,BuySell,515,,,Trades - Net Profit/Loss,515,,
516,nifty_1day_continous,516,2009-03-25 23:59:59.999989,774985954.89,790201923.86,770898476.23,786997868.0,0.0,0.0,786997868.0,MyStrategy,516,733491.9999999999,Broker,516,10000.0,10000.0,BuySell,516,,,Trades - Net Profit/Loss,516,,
517,nifty_1day_continous,517,2009-03-26 23:59:59.999989,917419433.8,954673015.3,917419433.8,948182094.0,0.0,0.0,948182094.0,MyStrategy,517,733492.9999999999,Broker,517,10000.0,10000.0,BuySell,517,,,Trades - Net Profit/Loss,517,,
518,nifty_1day_continous,518,2009-03-27 23:59:59.999989,871451774.02,883889361.04,864801414.64,879729349.0,0.0,0.0,879729349.0,MyStrategy,518,733493.9999999999,Broker,518,10000.0,10000.0,BuySell,518,,,Trades - Net Profit/Loss,518,,
519,nifty_1day_continous,519,2009-03-30 23:59:59.999989,755587579.53,755940004.77,720016934.65,723845002.0,0.0,0.0,723845002.0,MyStrategy,519,733496.9999999999,Broker,519,10000.0,10000.0,BuySell,519,,,Trades - Net Profit/Loss,519,,
520,nifty_1day_continous,520,2009-03-31 23:59:59.999989,817240340.32,837138938.01,813046834.2,827998191.0,0.0,0.0,827998191.0,MyStrategy,520,733497.9999999999,Broker,520,10000.0,10000.0,BuySell,520,,,Trades - Net Profit/Loss,520,,
521,nifty_1day_continous,521,2009-04-01 23:59:59.999989,789320085.44,801183966.88,774141104.02,798847735.0,0.0,0.0,798847735.0,MyStrategy,521,733498.9999999999,Broker,521,10000.0,10000.0,BuySell,521,,,Trades - Net Profit/Loss,521,,
522,nifty_1day_continous,522,2009-04-02 23:59:59.999989,980464018.5,1034178860.11,980464018.5,1028509494.0,0.0,0.0,1028509494.0,MyStrategy,522,733499.9999999999,Broker,522,10000.0,10000.0,BuySell,522,,,Trades - Net Profit/Loss,522,,
523,nifty_1day_continous,523,2009-04-06 23:59:59.999989,1032883441.79,1062650786.53,1032883441.79,1047437438.0,0.0,0.0,1047437438.0,MyStrategy,523,733503.9999999999,Broker,523,10000.0,10000.0,BuySell,523,,,Trades - Net Profit/Loss,523,,
524,nifty_1day_continous,524,2009-04-08 23:59:59.999989,1208823656.7,1246588371.98,1169425069.77,1241352556.0,0.0,0.0,1241352556.0,MyStrategy,524,733505.9999999999,Broker,524,10000.0,10000.0,BuySell,524,,,Trades - Net Profit/Loss,524,,
525,nifty_1day_continous,525,2009-04-09 23:59:59.999989,1238579312.28,1258994031.07,1224161301.45,1237117152.0,0.0,0.0,1237117152.0,MyStrategy,525,733506.9999999999,Broker,525,10000.0,10000.0,BuySell,525,,,Trades - Net Profit/Loss,525,,
526,nifty_1day_continous,526,2009-04-13 23:59:59.999989,1152956183.83,1179035858.14,1150179181.47,1166892941.0,0.0,0.0,1166892941.0,MyStrategy,526,733510.9999999999,Broker,526,10000.0,10000.0,BuySell,526,,,Trades - Net Profit/Loss,526,,
527,nifty_1day_continous,527,2009-04-15 23:59:59.999989,1349594763.37,1395932267.11,1321796252.3,1390584097.0,0.0,0.0,1390584097.0,MyStrategy,527,733512.9999999999,Broker,527,10000.0,10000.0,BuySell,527,,,Trades - Net Profit/Loss,527,,
528,nifty_1day_continous,528,2009-04-16 23:59:59.999989,1534695686.01,1546543897.0,1477370605.72,1484109551.0,0.0,0.0,1484109551.0,MyStrategy,528,733513.9999999999,Broker,528,10000.0,10000.0,BuySell,528,,,Trades - Net Profit/Loss,528,,
529,nifty_1day_continous,529,2009-04-17 23:59:59.999989,1168500872.52,1210236762.12,1164946299.45,1173668008.0,0.0,0.0,1173668008.0,MyStrategy,529,733514.9999999999,Broker,529,10000.0,10000.0,BuySell,529,,,Trades - Net Profit/Loss,529,,
530,nifty_1day_continous,530,2009-04-20 23:59:59.999989,979078366.62,995378260.54,965974813.91,976865515.0,0.0,0.0,976865515.0,MyStrategy,530,733517.9999999999,Broker,530,10000.0,10000.0,BuySell,530,,,Trades - Net Profit/Loss,530,,
531,nifty_1day_continous,531,2009-04-21 23:59:59.999989,1037036779.01,1048660582.88,1016307406.2,1033489753.0,0.0,0.0,1033489753.0,MyStrategy,531,733518.9999999999,Broker,531,10000.0,10000.0,BuySell,531,,,Trades - Net Profit/Loss,531,,
532,nifty_1day_continous,532,2009-04-22 23:59:59.999989,1024847379.29,1035965173.19,1004226156.09,1014399699.0,0.0,0.0,1014399699.0,MyStrategy,532,733519.9999999999,Broker,532,10000.0,10000.0,BuySell,532,,,Trades - Net Profit/Loss,532,,
533,nifty_1day_continous,533,2009-04-23 23:59:59.999989,921554432.76,951825579.72,916020402.24,947343015.0,0.0,0.0,947343015.0,MyStrategy,533,733520.9999999999,Broker,533,10000.0,10000.0,BuySell,533,,,Trades - Net Profit/Loss,533,,
534,nifty_1day_continous,534,2009-04-24 23:59:59.999989,947387438.33,966135393.39,941659280.84,963202134.0,0.0,0.0,963202134.0,MyStrategy,534,733521.9999999999,Broker,534,10000.0,10000.0,BuySell,534,,,Trades - Net Profit/Loss,534,,
535,nifty_1day_continous,535,2009-04-27 23:59:59.999989,914182765.53,923623167.23,902103252.93,911215407.0,0.0,0.0,911215407.0,MyStrategy,535,733524.9999999999,Broker,535,10000.0,10000.0,BuySell,535,,,Trades - Net Profit/Loss,535,,
536,nifty_1day_continous,536,2009-04-28 23:59:59.999989,852959439.29,853561759.69,823949722.09,826617141.0,0.0,0.0,826617141.0,MyStrategy,536,733525.9999999999,Broker,536,10000.0,10000.0,BuySell,536,,,Trades - Net Profit/Loss,536,,
537,nifty_1day_continous,537,2009-05-04 23:59:59.999989,889561939.62,937074116.12,889561939.62,934389090.0,0.0,0.0,934389090.0,MyStrategy,537,733531.9999999999,Broker,537,10000.0,10000.0,BuySell,537,,,Trades - Net Profit/Loss,537,,
538,nifty_1day_continous,538,2009-05-05 23:59:59.999989,1199482461.0,1205276113.49,1184507342.27,1198631416.0,0.0,0.0,1198631416.0,MyStrategy,538,733532.9999999999,Broker,538,10000.0,10000.0,BuySell,538,,,Trades - Net Profit/Loss,538,,
539,nifty_1day_continous,539,2009-05-06 23:59:59.999989,1203493670.16,1221585512.47,1185960522.35,1191350281.0,0.0,0.0,1191350281.0,MyStrategy,539,733533.9999999999,Broker,539,10000.0,10000.0,BuySell,539,,,Trades - Net Profit/Loss,539,,
540,nifty_1day_continous,540,2009-05-07 23:59:59.999989,997935860.1,1018600028.28,997935860.1,1016351524.0,0.0,0.0,1016351524.0,MyStrategy,540,733534.9999999999,Broker,540,10000.0,10000.0,BuySell,540,,,Trades - Net Profit/Loss,540,,
541,nifty_1day_continous,541,2009-05-08 23:59:59.999989,1083317209.75,1091982452.79,1054202581.6,1065339405.0,0.0,0.0,1065339405.0,MyStrategy,541,733535.9999999999,Broker,541,10000.0,10000.0,BuySell,541,,,Trades - Net Profit/Loss,541,,
542,nifty_1day_continous,542,2009-05-11 23:59:59.999989,916081101.05,927342887.66,895508388.49,900588227.0,0.0,0.0,900588227.0,MyStrategy,542,733538.9999999999,Broker,542,10000.0,10000.0,BuySell,542,,,Trades - Net Profit/Loss,542,,
543,nifty_1day_continous,543,2009-05-12 23:59:59.999989,937244011.92,973366395.18,931852021.14,970584708.0,0.0,0.0,970584708.0,MyStrategy,543,733539.9999999999,Broker,543,10000.0,10000.0,BuySell,543,,,Trades - Net Profit/Loss,543,,
544,nifty_1day_continous,544,2009-05-13 23:59:59.999989,988397577.71,999402972.21,972623627.96,979372346.0,0.0,0.0,979372346.0,MyStrategy,544,733540.9999999999,Broker,544,10000.0,10000.0,BuySell,544,,,Trades - Net Profit/Loss,544,,
545,nifty_1day_continous,545,2009-05-14 23:59:59.999989,805408341.92,805408341.92,784496420.71,796881689.0,0.0,0.0,796881689.0,MyStrategy,545,733541.9999999999,Broker,545,10000.0,10000.0,BuySell,545,,,Trades - Net Profit/Loss,545,,
546,nifty_1day_continous,546,2009-05-15 23:59:59.999989,819945077.28,840091315.96,819945077.28,836763996.0,0.0,0.0,836763996.0,MyStrategy,546,733542.9999999999,Broker,546,10000.0,10000.0,BuySell,546,,,Trades - Net Profit/Loss,546,,
547,nifty_1day_continous,547,2009-05-18 23:59:59.999989,7162355.74,8549042.73,7162355.74,8429805.0,0.0,0.0,8429805.0,MyStrategy,547,733545.9999999999,Broker,547,10000.0,10000.0,BuySell,547,,,Trades - Net Profit/Loss,547,,
548,nifty_1day_continous,548,2009-05-19 23:59:59.999989,1925488804.66,2007606843.02,1855458078.53,1922594973.0,0.0,0.0,1922594973.0,MyStrategy,548,733546.9999999999,Broker,548,10000.0,10000.0,BuySell,548,,,Trades - Net Profit/Loss,548,,
549,nifty_1day_continous,549,2009-05-20 23:59:59.999989,1617073918.37,1633586325.85,1589347302.18,1598932736.0,0.0,0.0,1598932736.0,MyStrategy,549,733547.9999999999,Broker,549,10000.0,10000.0,BuySell,549,,,Trades - Net Profit/Loss,549,,
550,nifty_1day_continous,550,2009-05-21 23:59:59.999989,1543004225.85,1560582915.09,1517295618.67,1521523176.0,0.0,0.0,1521523176.0,MyStrategy,550,733548.9999999999,Broker,550,10000.0,10000.0,BuySell,550,,,Trades - Net Profit/Loss,550,,
551,nifty_1day_continous,551,2009-05-22 23:59:59.999989,1301354818.96,1312987713.99,1284052239.37,1309588993.0,0.0,0.0,1309588993.0,MyStrategy,551,733549.9999999999,Broker,551,10000.0,10000.0,BuySell,551,,,Trades - Net Profit/Loss,551,,
552,nifty_1day_continous,552,2009-05-25 23:59:59.999989,1308421419.57,1318285288.84,1298233385.58,1308251619.0,0.0,0.0,1308251619.0,MyStrategy,552,733552.9999999999,Broker,552,10000.0,10000.0,BuySell,552,,,Trades - Net Profit/Loss,552,,
553,nifty_1day_continous,553,2009-05-26 23:59:59.999989,1398085993.39,1403527235.71,1349510539.19,1357573471.0,0.0,0.0,1357573471.0,MyStrategy,553,733553.9999999999,Broker,553,10000.0,10000.0,BuySell,553,,,Trades - Net Profit/Loss,553,,
554,nifty_1day_continous,554,2009-05-27 23:59:59.999989,1138721339.88,1185503142.19,1138154371.54,1182626815.0,0.0,0.0,1182626815.0,MyStrategy,554,733554.9999999999,Broker,554,10000.0,10000.0,BuySell,554,,,Trades - Net Profit/Loss,554,,
555,nifty_1day_continous,555,2009-05-28 23:59:59.999989,1288892537.57,1312613838.91,1282472414.08,1307263736.0,0.0,0.0,1307263736.0,MyStrategy,555,733555.9999999999,Broker,555,10000.0,10000.0,BuySell,555,,,Trades - Net Profit/Loss,555,,
556,nifty_1day_continous,556,2009-05-29 23:59:59.999989,1459413567.49,1508937640.17,1459413567.49,1495791739.0,0.0,0.0,1495791739.0,MyStrategy,556,733556.9999999999,Broker,556,10000.0,10000.0,BuySell,556,,,Trades - Net Profit/Loss,556,,
557,nifty_1day_continous,557,2009-06-01 23:59:59.999989,1481624186.26,1513251522.62,1481624186.26,1508091273.0,0.0,0.0,1508091273.0,MyStrategy,557,733559.9999999999,Broker,557,10000.0,10000.0,BuySell,557,,,Trades - Net Profit/Loss,557,,
558,nifty_1day_continous,558,2009-06-02 23:59:59.999989,1695571348.89,1716511259.27,1665948580.23,1693625191.0,0.0,0.0,1693625191.0,MyStrategy,558,733560.9999999999,Broker,558,10000.0,10000.0,BuySell,558,,,Trades - Net Profit/Loss,558,,
559,nifty_1day_continous,559,2009-06-03 23:59:59.999989,1696622546.53,1715142744.03,1679039605.98,1698572041.0,0.0,0.0,1698572041.0,MyStrategy,559,733561.9999999999,Broker,559,10000.0,10000.0,BuySell,559,,,Trades - Net Profit/Loss,559,,
560,nifty_1day_continous,560,2009-06-04 23:59:59.999989,1655085837.54,1674046823.56,1627009695.43,1670557856.0,0.0,0.0,1670557856.0,MyStrategy,560,733562.9999999999,Broker,560,10000.0,10000.0,BuySell,560,,,Trades - Net Profit/Loss,560,,
561,nifty_1day_continous,561,2009-06-05 23:59:59.999989,1618313686.9,1640801569.79,1614297361.64,1623126200.0,0.0,0.0,1623126200.0,MyStrategy,561,733563.9999999999,Broker,561,10000.0,10000.0,BuySell,561,,,Trades - Net Profit/Loss,561,,
562,nifty_1day_continous,562,2009-06-08 23:59:59.999989,1354477831.21,1363064600.23,1301952225.22,1309415768.0,0.0,0.0,1309415768.0,MyStrategy,562,733566.9999999999,Broker,562,10000.0,10000.0,BuySell,562,,,Trades - Net Profit/Loss,562,,
563,nifty_1day_continous,563,2009-06-09 23:59:59.999989,1323303878.28,1363561126.86,1304579924.13,1360124168.0,0.0,0.0,1360124168.0,MyStrategy,563,733567.9999999999,Broker,563,10000.0,10000.0,BuySell,563,,,Trades - Net Profit/Loss,563,,
564,nifty_1day_continous,564,2009-06-10 23:59:59.999989,1265125108.37,1303273145.61,1265125108.37,1293906378.0,0.0,0.0,1293906378.0,MyStrategy,564,733568.9999999999,Broker,564,10000.0,10000.0,BuySell,564,,,Trades - Net Profit/Loss,564,,
565,nifty_1day_continous,565,2009-06-11 23:59:59.999989,1268240173.54,1274271761.95,1248838337.25,1262875736.0,0.0,0.0,1262875736.0,MyStrategy,565,733569.9999999999,Broker,565,10000.0,10000.0,BuySell,565,,,Trades - Net Profit/Loss,565,,
566,nifty_1day_continous,566,2009-06-12 23:59:59.999989,1314227412.47,1329997971.38,1293993487.82,1298881936.0,0.0,0.0,1298881936.0,MyStrategy,566,733570.9999999999,Broker,566,10000.0,10000.0,BuySell,566,,,Trades - Net Profit/Loss,566,,
567,nifty_1day_continous,567,2009-06-15 23:59:59.999989,1188931242.86,1193184233.25,1159095477.98,1162829811.0,0.0,0.0,1162829811.0,MyStrategy,567,733573.9999999999,Broker,567,10000.0,10000.0,BuySell,567,,,Trades - Net Profit/Loss,567,,
568,nifty_1day_continous,568,2009-06-16 23:59:59.999989,1185347444.87,1201189664.69,1166249430.5,1195855985.0,0.0,0.0,1195855985.0,MyStrategy,568,733574.9999999999,Broker,568,10000.0,10000.0,BuySell,568,,,Trades - Net Profit/Loss,568,,
569,nifty_1day_continous,569,2009-06-17 23:59:59.999989,1221448720.06,1222111470.32,1172067063.3,1178383479.0,0.0,0.0,1178383479.0,MyStrategy,569,733575.9999999999,Broker,569,10000.0,10000.0,BuySell,569,,,Trades - Net Profit/Loss,569,,
570,nifty_1day_continous,570,2009-06-18 23:59:59.999989,1212442923.16,1218668149.57,1176010725.6,1184157834.0,0.0,0.0,1184157834.0,MyStrategy,570,733576.9999999999,Broker,570,10000.0,10000.0,BuySell,570,,,Trades - Net Profit/Loss,570,,
571,nifty_1day_continous,571,2009-06-19 23:59:59.999989,1044116089.74,1062561461.13,1033210970.03,1059466765.0,0.0,0.0,1059466765.0,MyStrategy,571,733577.9999999999,Broker,571,10000.0,10000.0,BuySell,571,,,Trades - Net Profit/Loss,571,,
572,nifty_1day_continous,572,2009-06-22 23:59:59.999989,912450862.39,920498415.89,892929464.54,895752982.0,0.0,0.0,895752982.0,MyStrategy,572,733580.9999999999,Broker,572,10000.0,10000.0,BuySell,572,,,Trades - Net Profit/Loss,572,,
573,nifty_1day_continous,573,2009-06-23 23:59:59.999989,1007942524.31,1018479465.19,988837606.57,1013598821.0,0.0,0.0,1013598821.0,MyStrategy,573,733581.9999999999,Broker,573,10000.0,10000.0,BuySell,573,,,Trades - Net Profit/Loss,573,,
574,nifty_1day_continous,574,2009-06-24 23:59:59.999989,1004162988.56,1018277491.99,997294875.92,1014955737.0,0.0,0.0,1014955737.0,MyStrategy,574,733582.9999999999,Broker,574,10000.0,10000.0,BuySell,574,,,Trades - Net Profit/Loss,574,,
575,nifty_1day_continous,575,2009-06-25 23:59:59.999989,1254892218.28,1267780592.77,1233645396.83,1239695042.0,0.0,0.0,1239695042.0,MyStrategy,575,733583.9999999999,Broker,575,10000.0,10000.0,BuySell,575,,,Trades - Net Profit/Loss,575,,
576,nifty_1day_continous,576,2009-06-29 23:59:59.999989,947702613.08,961684009.91,942395963.63,951070711.0,0.0,0.0,951070711.0,MyStrategy,576,733587.9999999999,Broker,576,10000.0,10000.0,BuySell,576,,,Trades - Net Profit/Loss,576,,
577,nifty_1day_continous,577,2009-07-01 23:59:59.999989,874640966.37,888904849.99,865960374.35,884544177.0,0.0,0.0,884544177.0,MyStrategy,577,733589.9999999999,Broker,577,10000.0,10000.0,BuySell,577,,,Trades - Net Profit/Loss,577,,
578,nifty_1day_continous,578,2009-07-02 23:59:59.999989,852785318.07,854764458.57,836259982.37,847978834.0,0.0,0.0,847978834.0,MyStrategy,578,733590.9999999999,Broker,578,10000.0,10000.0,BuySell,578,,,Trades - Net Profit/Loss,578,,
579,nifty_1day_continous,579,2009-07-03 23:59:59.999989,785284190.84,801026724.65,776550381.21,799184225.0,0.0,0.0,799184225.0,MyStrategy,579,733591.9999999999,Broker,579,10000.0,10000.0,BuySell,579,,,Trades - Net Profit/Loss,579,,
580,nifty_1day_continous,580,2009-07-06 23:59:59.999989,1148698472.87,1161716502.34,1071964709.52,1080263055.0,0.0,0.0,1080263055.0,MyStrategy,580,733594.9999999999,Broker,580,10000.0,10000.0,BuySell,580,,,Trades - Net Profit/Loss,580,,
581,nifty_1day_continous,581,2009-07-07 23:59:59.999989,839813590.31,853078048.84,837696921.39,847100979.0,0.0,0.0,847100979.0,MyStrategy,581,733595.9999999999,Broker,581,10000.0,10000.0,BuySell,581,,,Trades - Net Profit/Loss,581,,
582,nifty_1day_continous,582,2009-07-08 23:59:59.999989,944124553.78,944124553.78,912499071.92,916498600.0,0.0,0.0,916498600.0,MyStrategy,582,733596.9999999999,Broker,582,10000.0,10000.0,BuySell,582,,,Trades - Net Profit/Loss,582,,
583,nifty_1day_continous,583,2009-07-09 23:59:59.999989,938058972.87,946372998.46,929112483.37,938564944.0,0.0,0.0,938564944.0,MyStrategy,583,733597.9999999999,Broker,583,10000.0,10000.0,BuySell,583,,,Trades - Net Profit/Loss,583,,
584,nifty_1day_continous,584,2009-07-10 23:59:59.999989,820799753.72,830563518.12,799763919.38,805213930.0,0.0,0.0,805213930.0,MyStrategy,584,733598.9999999999,Broker,584,10000.0,10000.0,BuySell,584,,,Trades - Net Profit/Loss,584,,
585,nifty_1day_continous,585,2009-07-14 23:59:59.999989,720691217.29,748763736.96,720691217.29,745590164.0,0.0,0.0,745590164.0,MyStrategy,585,733602.9999999999,Broker,585,10000.0,10000.0,BuySell,585,,,Trades - Net Profit/Loss,585,,
586,nifty_1day_continous,586,2009-07-15 23:59:59.999989,897313665.14,925349273.37,896867272.93,921854349.0,0.0,0.0,921854349.0,MyStrategy,586,733603.9999999999,Broker,586,10000.0,10000.0,BuySell,586,,,Trades - Net Profit/Loss,586,,
587,nifty_1day_continous,587,2009-07-16 23:59:59.999989,1025053367.45,1044833608.82,1020684725.18,1026970716.0,0.0,0.0,1026970716.0,MyStrategy,587,733604.9999999999,Broker,587,10000.0,10000.0,BuySell,587,,,Trades - Net Profit/Loss,587,,
588,nifty_1day_continous,588,2009-07-17 23:59:59.999989,894180932.96,927769905.84,893906219.75,924505045.0,0.0,0.0,924505045.0,MyStrategy,588,733605.9999999999,Broker,588,10000.0,10000.0,BuySell,588,,,Trades - Net Profit/Loss,588,,
589,nifty_1day_continous,589,2009-07-20 23:59:59.999989,969762877.78,999091232.7,969762877.78,997308051.0,0.0,0.0,997308051.0,MyStrategy,589,733608.9999999999,Broker,589,10000.0,10000.0,BuySell,589,,,Trades - Net Profit/Loss,589,,
590,nifty_1day_continous,590,2009-07-21 23:59:59.999989,1054282497.55,1059552153.48,1039082467.76,1046694193.0,0.0,0.0,1046694193.0,MyStrategy,590,733609.9999999999,Broker,590,10000.0,10000.0,BuySell,590,,,Trades - Net Profit/Loss,590,,
591,nifty_1day_continous,591,2009-07-22 23:59:59.999989,1101580522.45,1123430725.68,1079681023.77,1084228528.0,0.0,0.0,1084228528.0,MyStrategy,591,733610.9999999999,Broker,591,10000.0,10000.0,BuySell,591,,,Trades - Net Profit/Loss,591,,
592,nifty_1day_continous,592,2009-07-23 23:59:59.999989,931130146.72,957038863.64,930338315.52,955212373.0,0.0,0.0,955212373.0,MyStrategy,592,733611.9999999999,Broker,592,10000.0,10000.0,BuySell,592,,,Trades - Net Profit/Loss,592,,
593,nifty_1day_continous,593,2009-07-24 23:59:59.999989,1092033728.16,1105054241.69,1087218913.61,1102592532.0,0.0,0.0,1102592532.0,MyStrategy,593,733612.9999999999,Broker,593,10000.0,10000.0,BuySell,593,,,Trades - Net Profit/Loss,593,,
594,nifty_1day_continous,594,2009-07-27 23:59:59.999989,951543310.07,957395885.13,943181000.88,952303520.0,0.0,0.0,952303520.0,MyStrategy,594,733615.9999999999,Broker,594,10000.0,10000.0,BuySell,594,,,Trades - Net Profit/Loss,594,,
595,nifty_1day_continous,595,2009-07-28 23:59:59.999989,1112620868.54,1119214646.0,1102000263.9,1110504047.0,0.0,0.0,1110504047.0,MyStrategy,595,733616.9999999999,Broker,595,10000.0,10000.0,BuySell,595,,,Trades - Net Profit/Loss,595,,
596,nifty_1day_continous,596,2009-07-29 23:59:59.999989,1223715100.4,1225872642.68,1184852537.53,1209697776.0,0.0,0.0,1209697776.0,MyStrategy,596,733617.9999999999,Broker,596,10000.0,10000.0,BuySell,596,,,Trades - Net Profit/Loss,596,,
597,nifty_1day_continous,597,2009-07-30 23:59:59.999989,1020097955.13,1035750562.74,1011373180.35,1033286831.0,0.0,0.0,1033286831.0,MyStrategy,597,733618.9999999999,Broker,597,10000.0,10000.0,BuySell,597,,,Trades - Net Profit/Loss,597,,
