datetime,stock_code,open,high,low,close,volume
2015-09-10 12:09:00,RELIND,442.88,447.33,440.3,445.69,2531423
2015-09-11 12:09:00,RELIND,448.03,449.95,440.63,442.85,2430944
2015-09-14 12:09:00,RELIND,443.23,445.08,438.61,444.21,1820453
2015-09-15 12:09:00,RELIND,443.34,447.09,440.34,446.23,2630944
2015-09-16 12:09:00,RELIND,448.08,450.54,444.84,448.29,3068686
2015-09-18 12:09:00,RELIND,451.05,460.92,450.45,459,7831592
2015-09-21 12:09:00,RELIND,451.78,455.63,449.93,450.89,2910364
2015-09-22 12:09:00,RELIND,451.78,454.08,435.14,436.73,3599162
2015-09-23 12:09:00,RELIND,434.44,440.91,433.03,437.88,3479324
2015-09-24 12:09:00,RELIND,436.78,436.78,430.57,431.79,6646509
2015-09-28 12:09:00,RELIND,432.94,433.45,427.73,430.34,2657197
2015-09-29 12:09:00,RELIND,428.34,437.84,426.52,433.38,3623837
2015-09-30 12:09:00,RELIND,438.19,444.66,432.33,443.48,3952665
2015-10-01 12:10:00,RELIND,448.95,448.95,441.75,444.61,1980306
2015-10-05 12:10:00,RELIND,443.72,456.47,443.27,455.53,3660854
2015-10-06 12:10:00,RELIND,459.12,461.39,454.48,460.24,2818498
2015-10-07 12:10:00,RELIND,458.67,469.62,456.94,467.63,2632179
2015-10-08 12:10:00,RELIND,468.14,468.14,454.71,456.05,2457989
2015-10-09 12:10:00,RELIND,458.37,463.71,452.48,455.23,2132195
2015-10-12 12:10:00,RELIND,455.53,461.91,455.53,457.29,1420049
2015-10-13 12:10:00,RELIND,454.15,459.42,453.14,458.16,1408658
2015-10-14 12:10:00,RELIND,459.19,463.5,458.32,462.54,1829257
2015-10-15 12:10:00,RELIND,464.77,466.31,461.2,462.89,2068330
2015-10-16 12:10:00,RELIND,463.27,468.09,462.89,466.85,3485193
2015-10-19 12:10:00,RELIND,480.38,491.86,480.38,490.92,7658875
2015-10-20 12:10:00,RELIND,491.63,492.42,486,487.73,4135503
2015-10-21 12:10:00,RELIND,487.17,496.22,486,486.94,3292615
2015-10-23 12:10:00,RELIND,491.13,495.4,480.45,487.24,2778068
2015-10-26 12:10:00,RELIND,490.17,490.69,480.52,481.24,2500420
2015-10-27 12:10:00,RELIND,479.34,483.77,478.69,479.7,2651976
2015-10-28 12:10:00,RELIND,478.45,482.2,475.17,478.48,2733564
2015-10-29 12:10:00,RELIND,478.03,482.25,477.54,480.38,3035672
2015-10-30 12:10:00,RELIND,480.89,487.36,479.95,483.52,3055325
2015-11-02 12:11:00,RELIND,484.13,489.98,482.34,489.19,1650838
2015-11-03 12:11:00,RELIND,490.8,494.18,489.87,492.66,2599796
2015-11-04 12:11:00,RELIND,493.03,496.31,482.81,485.2,2293418
2015-11-05 12:11:00,RELIND,484.13,485.06,476.63,478.31,2461259
2015-11-06 12:11:00,RELIND,479.65,486.82,478.92,485.72,1912599
2015-11-09 12:11:00,RELIND,476.86,491.63,472.15,489.87,3893160
2015-11-10 12:11:00,RELIND,487.88,489.05,468.8,471.82,2625561
2015-11-11 12:11:00,RELIND,473.86,476.55,473.86,474.49,299511
2015-11-13 12:11:00,RELIND,468.21,479.23,467.95,476.65,3127549
2015-11-16 12:11:00,RELIND,473.34,480.84,472.76,477.23,3507963
2015-11-17 12:11:00,RELIND,478.99,479.39,473.44,474.16,1963105
2015-11-18 12:11:00,RELIND,474.09,475.83,465.82,466.78,2571383
2015-11-19 12:11:00,RELIND,470.02,479.3,469.24,477.45,2784876
2015-11-20 12:11:00,RELIND,477.09,485.91,473.13,483.12,2583965
2015-11-23 12:11:00,RELIND,484.59,488.3,482.81,486.35,2400013
2015-11-24 12:11:00,RELIND,486,494.72,485.09,492.89,3384443
2015-11-26 12:11:00,RELIND,494.44,504.26,493.15,502.71,5441612
2015-11-27 12:11:00,RELIND,502.88,504.52,495.89,498.21,2489697
2015-11-30 12:11:00,RELIND,497.95,500.72,490.36,492.02,6839027
2015-12-01 12:12:00,RELIND,491.16,498.09,489.87,492.05,2967325
2015-12-02 12:12:00,RELIND,492.21,498.52,491.39,497.7,1731204
2015-12-03 12:12:00,RELIND,496.27,502.85,495.89,497.34,2597024
2015-12-04 12:12:00,RELIND,495.05,496.88,489.94,491.84,3073001
2015-12-07 12:12:00,RELIND,491.84,495.38,484.48,485.55,3310778
2015-12-08 12:12:00,RELIND,484.08,486.28,478.08,480.33,1721726
2015-12-09 12:12:00,RELIND,478.13,481.52,467.18,468.61,2097118
2015-12-10 12:12:00,RELIND,471.7,486.38,470.53,484.76,4249865
2015-12-11 12:12:00,RELIND,485.41,488.81,481.27,485.98,4150045
2015-12-14 12:12:00,RELIND,483.47,490.92,482.72,486.98,2414730
2015-12-15 12:12:00,RELIND,487.88,497.7,486.3,496.73,3593061
2015-12-16 12:12:00,RELIND,496.73,502.2,495.61,498.02,2765248
2015-12-17 12:12:00,RELIND,498.68,515.06,497.72,512.58,4427435
2015-12-18 12:12:00,RELIND,509.81,512.25,503.34,504.23,3661020
2015-12-21 12:12:00,RELIND,502.36,507.56,500.7,504.33,2818835
2015-12-22 12:12:00,RELIND,504.66,509.25,500.53,502.08,2646828
2015-12-23 12:12:00,RELIND,504.19,511.27,503.34,509.81,2953173
2015-12-24 12:12:00,RELIND,509.86,511.41,506.3,508.29,2720569
2015-12-28 12:12:00,RELIND,508.31,514.48,508.03,512.91,2945508
2015-12-29 12:12:00,RELIND,512.91,516.8,511.38,515.25,3409060
2015-12-30 12:12:00,RELIND,515.06,515.53,508.97,510.14,1863321
2015-12-31 12:12:00,RELIND,509.63,517.27,507.61,514.88,4225066
2016-01-01 12:01:00,RELIND,512.63,516.89,511.88,515.23,1238135
2016-01-04 12:01:00,RELIND,510.38,514.5,501.8,505.83,6896571
2016-01-05 12:01:00,RELIND,508.17,512.72,506.63,510.45,3416459
2016-01-06 12:01:00,RELIND,511.59,526.03,508.22,523.13,6116855
2016-01-07 12:01:00,RELIND,517.9,521.16,511.8,514.24,4512219
2016-01-08 12:01:00,RELIND,517.41,523.45,515.86,520.1,4871839
2016-01-11 12:01:00,RELIND,515.51,536.53,513.19,532.22,6632671
2016-01-12 12:01:00,RELIND,533.81,538.69,527.3,529.34,5342761
2016-01-13 12:01:00,RELIND,532.92,550.1,530.16,544.05,16412811
2016-01-14 12:01:00,RELIND,537.96,546,532.9,536.93,6359913
2016-01-15 12:01:00,RELIND,540.73,549.98,538.78,542.39,6575725
2016-01-18 12:01:00,RELIND,543.19,547.38,511.83,515.93,6229959
2016-01-19 12:01:00,RELIND,521.63,531.38,514.64,528.47,4912096
2016-01-20 12:01:00,RELIND,524.39,524.39,503.34,510.16,10312353
2016-01-21 12:01:00,RELIND,516.26,520.1,497.11,500.63,7261772
2016-01-22 12:01:00,RELIND,505.24,513.19,505.24,509.98,5413455
2016-01-25 12:01:00,RELIND,512.72,516.82,508.03,509.88,2994340
2016-01-27 12:01:00,RELIND,511.83,512.72,506.6,507.73,3943295
2016-01-28 12:01:00,RELIND,508.5,518.25,506.67,515.95,5274473
2016-01-29 12:01:00,RELIND,516.91,526.78,516.47,524.63,4383577
2016-02-01 12:02:00,RELIND,526.76,527.63,520.01,522.23,2267273
2016-02-02 12:02:00,RELIND,522.23,523.41,503.58,508.57,3376466
2016-02-03 12:02:00,RELIND,502.41,505.22,496.31,499.31,3586808
2016-02-04 12:02:00,RELIND,502.41,508.5,491.95,495.4,4161079
2016-02-05 12:02:00,RELIND,498.23,499.59,489.94,494.39,4799882
2016-02-08 12:02:00,RELIND,494.48,500.91,488.32,489.77,2760853
2016-02-09 12:02:00,RELIND,485.95,493.41,484.59,488.11,4481029
2016-02-10 12:02:00,RELIND,485.39,495.38,483.96,490.52,3859250
2016-02-11 12:02:00,RELIND,490.62,492.07,468.42,472.66,3912163
2016-02-12 12:02:00,RELIND,477.05,477.05,455.58,464.23,6701935
2016-02-15 12:02:00,RELIND,469.59,485.23,469.59,483.07,4407889
2016-02-16 12:02:00,RELIND,485.11,488.34,473.81,475.48,2977263
2016-02-17 12:02:00,RELIND,477.61,488.09,468.84,485.81,3529832
2016-02-18 12:02:00,RELIND,490.66,493.36,478.03,479.95,3299161
2016-02-19 12:02:00,RELIND,479.91,485.88,478.66,481.95,2339664
2016-02-22 12:02:00,RELIND,481.83,493.17,481.83,490.36,2919198
2016-02-23 12:02:00,RELIND,490.73,492.66,481.2,484.43,4340746
2016-02-24 12:02:00,RELIND,482.2,488.6,480.84,485.84,3471311
2016-02-25 12:02:00,RELIND,486.56,487.66,480.3,481.83,5675025
2016-02-26 12:02:00,RELIND,486,488.7,481.92,484.76,1908533
2016-02-29 12:02:00,RELIND,485.2,505.5,477.56,492.4,7093474
2016-03-01 12:03:00,RELIND,491.48,501.02,491.46,499.27,3760923
2016-03-02 12:03:00,RELIND,504.7,510.73,502.05,508.73,4595886
2016-03-03 12:03:00,RELIND,512.72,516.47,506.86,514.05,3630006
2016-03-04 12:03:00,RELIND,514.59,515.06,509.67,511.03,2054428
2016-03-08 12:03:00,RELIND,511.55,522.52,511.55,520.69,3022554
2016-03-09 12:03:00,RELIND,517.41,528.61,516.75,527.58,2709831
2016-03-10 12:03:00,RELIND,527.74,529.55,512.25,513.54,4733124
2016-03-11 12:03:00,RELIND,515.02,521.88,513,514.83,3501676
2016-03-14 12:03:00,RELIND,516.98,520.41,514.1,517.29,2715590
2016-03-15 12:03:00,RELIND,519.28,521.09,515.11,517.64,2397332
2016-03-16 12:03:00,RELIND,517.88,520.13,510.59,518.23,2529074
2016-03-17 12:03:00,RELIND,520.69,525.33,513.66,515.53,3847740
2016-03-18 12:03:00,RELIND,516.59,522.16,515.39,520.78,3207246
2016-03-21 12:03:00,RELIND,521.13,527.48,518.7,525.52,2904852
2016-03-22 12:03:00,RELIND,525.38,532.52,524.74,530.46,3504967
2016-03-23 12:03:00,RELIND,530.02,530.02,518.53,521.72,3841654
2016-03-28 12:03:00,RELIND,522.09,522.89,515.37,517.59,4130553
2016-03-29 12:03:00,RELIND,519.19,527.72,517.5,525.02,3627901
2016-03-30 12:03:00,RELIND,528.05,532.29,528.05,530.09,3303780
2016-03-31 12:03:00,RELIND,527.25,534.28,523.36,529.22,7047985
2016-04-01 12:04:00,RELIND,526.36,529.73,519.75,524.18,2830115
2016-04-04 12:04:00,RELIND,526.78,527.81,519.89,524.46,1973260
2016-04-05 12:04:00,RELIND,522.73,527.91,518.44,520.66,2345148
2016-04-06 12:04:00,RELIND,523.08,525.23,518.63,523.85,1597975
2016-04-07 12:04:00,RELIND,524.39,530.53,518.39,525.49,2009055
2016-04-08 12:04:00,RELIND,524.86,533.55,522.66,525.07,3065701
2016-04-11 12:04:00,RELIND,525.38,529.36,523.5,526.92,2356318
2016-04-12 12:04:00,RELIND,526.92,534.96,525.87,530.25,2552099
2016-04-13 12:04:00,RELIND,532.66,540.8,532.66,538.99,3666141
2016-04-18 12:04:00,RELIND,538.88,539.34,534,538.38,4358102
2016-04-20 12:04:00,RELIND,540.47,540.47,524.81,525.52,4957497
2016-04-21 12:04:00,RELIND,527.44,532.41,524.44,527.32,2601436
2016-04-22 12:04:00,RELIND,526.31,530.3,521.77,526.29,2675586
2016-04-25 12:04:00,RELIND,528.87,528.87,513.8,515.95,13979586
2016-04-26 12:04:00,RELIND,515.25,519.23,511.55,515.98,6041279
2016-04-27 12:04:00,RELIND,516.42,520.2,515.53,517.13,3315060
2016-04-28 12:04:00,RELIND,514.59,517.03,503.79,506.48,14160507
2016-04-29 12:04:00,RELIND,504.96,507.35,498.12,499.92,5367060
2016-05-02 12:05:00,RELIND,498.19,504.47,497.72,501.91,2427753
2016-05-03 12:05:00,RELIND,502.41,505.66,495.26,496.69,4016624
2016-05-04 12:05:00,RELIND,495.87,500.39,495.38,497.77,3096453
2016-05-05 12:05:00,RELIND,498.66,500.27,494.39,496.43,4952411
2016-05-06 12:05:00,RELIND,495.38,497.16,492.56,493.48,3371220
2016-05-09 12:05:00,RELIND,496.31,501.47,495.28,500.11,3508088
2016-05-10 12:05:00,RELIND,500.11,500.86,497.72,499.85,1656840
2016-05-11 12:05:00,RELIND,494.81,499.01,493.97,496.5,2820699
2016-05-12 12:05:00,RELIND,496.78,505.31,496.34,504.66,2922714
2016-05-13 12:05:00,RELIND,502.85,503.6,496.31,497.79,3348353
2016-05-16 12:05:00,RELIND,497.25,499.83,494.48,496.76,2132072
2016-05-17 12:05:00,RELIND,498.77,500.11,492.26,493.57,2779023
2016-05-18 12:05:00,RELIND,492.05,495.14,491.2,494.23,1880974
2016-05-19 12:05:00,RELIND,494.77,494.86,482.53,485.16,2088058
2016-05-20 12:05:00,RELIND,485.53,486.7,475.85,477.19,4238988
2016-05-23 12:05:00,RELIND,478.66,480.23,473.18,475.22,4198098
2016-05-24 12:05:00,RELIND,474.3,481.78,474.3,480.12,2807737
2016-05-25 12:05:00,RELIND,484.52,485.91,480.45,485.16,2112135
2016-05-26 12:05:00,RELIND,484.59,485.72,481.83,483.12,3243601
2016-05-27 12:05:00,RELIND,484.15,497.2,484.01,496.17,3063379
2016-05-30 12:05:00,RELIND,496.97,499.36,491.63,493.36,2202091
2016-05-31 12:05:00,RELIND,493.5,495.38,487.64,488.27,5333469
2016-06-01 12:06:00,RELIND,488.32,492.14,485.44,486.28,2067034
2016-06-02 12:06:00,RELIND,486.7,487.95,482.3,487.52,2343852
2016-06-03 12:06:00,RELIND,489.28,490.64,487.34,489.12,1975712
2016-06-06 12:06:00,RELIND,489.75,490.69,485.79,486.84,1982466
2016-06-07 12:06:00,RELIND,487.99,489.73,485.34,486.96,4332627
2016-06-08 12:06:00,RELIND,488.34,488.34,484.2,486.52,2773975
2016-06-09 12:06:00,RELIND,489.28,496.99,487.5,494.51,3575840
2016-06-10 12:06:00,RELIND,495.84,500.72,493.17,497.11,3729737
2016-06-13 12:06:00,RELIND,493.92,500.27,490.71,499.17,2334856
2016-06-14 12:06:00,RELIND,499.1,501.19,493.64,496.9,2497008
2016-06-15 12:06:00,RELIND,498.66,501.7,495.73,500.81,2543921
2016-06-20 12:06:00,RELIND,494.98,504.56,493.03,503.44,2459237
2016-06-21 12:06:00,RELIND,505.27,505.29,498.52,501.98,3184865
2016-06-22 12:06:00,RELIND,501,501.42,497.3,498.89,2923284
2016-06-23 12:06:00,RELIND,498.63,499.59,493.97,498.87,2248693
2016-06-24 12:06:00,RELIND,491.58,491.58,476.81,485.27,5711173
2016-06-27 12:06:00,RELIND,480.14,488.53,480.14,487.24,2094599
2016-06-28 12:06:00,RELIND,487.59,490.01,486.94,488.25,1738370
2016-06-29 12:06:00,RELIND,490.22,493.48,489.28,492.52,1719857
2016-06-30 12:06:00,RELIND,494.91,497.48,492.59,493.57,2916329
2016-07-01 12:07:00,RELIND,495.26,497.16,493.97,495.59,1510979
2016-07-04 12:07:00,RELIND,496.55,505.03,496.55,501.8,1783750
2016-07-05 12:07:00,RELIND,501.52,509.39,498.8,504.8,2596678
2016-07-07 12:07:00,RELIND,504.52,508.27,501.54,502.36,2749648
2016-07-11 12:07:00,RELIND,503.81,505.66,501.23,504.52,1889606
2016-07-12 12:07:00,RELIND,505.8,510.38,503.81,509.63,2232685
2016-07-13 12:07:00,RELIND,510.47,515.86,509.98,512.13,3409386
2016-07-15 12:07:00,RELIND,512.25,517.88,509.67,513.75,3198562
2016-07-18 12:07:00,RELIND,521.16,526.2,508.85,510.96,7339086
2016-07-19 12:07:00,RELIND,510.84,518.79,505.83,516.38,3805750
2016-07-20 12:07:00,RELIND,517.38,521.3,515.79,518.81,2803645
2016-07-22 12:07:00,RELIND,510.84,516.38,510.42,514.99,1577114
2016-07-25 12:07:00,RELIND,514.59,519.16,511.48,518.7,1883884
2016-07-27 12:07:00,RELIND,518.84,520.22,512.23,514.17,2521448
2016-07-28 12:07:00,RELIND,515.04,522.33,514.15,520.38,3568375
2016-07-29 12:07:00,RELIND,519.28,519.7,513.66,515.02,2201164
2016-08-01 12:08:00,RELIND,516.47,517.55,510.4,512.48,1823694
2016-08-02 12:08:00,RELIND,511.78,517.41,510.98,514.03,1762408
2016-08-03 12:08:00,RELIND,514.78,514.78,504.05,505.2,2713804
2016-08-04 12:08:00,RELIND,507.56,508.03,500.25,504.75,2328716
2016-08-05 12:08:00,RELIND,507.09,516.94,506.65,515.65,2767914
2016-08-08 12:08:00,RELIND,517.36,523.97,516.77,521.74,3098753
2016-08-09 12:08:00,RELIND,520.69,524.2,517.88,522.42,3038046
2016-08-10 12:08:00,RELIND,522.68,524.23,508.97,509.74,3079463
2016-08-11 12:08:00,RELIND,508.95,518.74,507.84,514.64,3238899
2016-08-12 12:08:00,RELIND,516,528.14,516,524.81,3740861
2016-08-16 12:08:00,RELIND,525.02,529.03,515.3,519.7,3055603
2016-08-17 12:08:00,RELIND,519.33,521.53,511.41,514.27,3539970
2016-08-18 12:08:00,RELIND,515.53,519.12,515.53,516.49,1771449
2016-08-19 12:08:00,RELIND,516.47,518.34,511.36,515.02,1869308
2016-08-22 12:08:00,RELIND,513.66,517.27,511.41,513.59,1527904
2016-08-23 12:08:00,RELIND,513.66,515.06,510.38,512.93,1673328
2016-08-24 12:08:00,RELIND,513.52,518.32,513.19,517.64,1993153
2016-08-25 12:08:00,RELIND,517.97,521.63,512.25,513.98,3419775
2016-08-26 12:08:00,RELIND,516.42,522.47,514.88,521.11,2203465
2016-08-29 12:08:00,RELIND,520.8,536.04,520.27,534.96,3701495
2016-08-30 12:08:00,RELIND,537.09,540.14,532.88,539.16,4153522
2016-08-31 12:08:00,RELIND,538.45,542.72,530.06,536.16,5324960
2016-09-01 12:09:00,RELIND,532.88,542.13,520.08,521.72,9742454
2016-09-02 12:09:00,RELIND,522.61,523.29,509.11,514.29,6428814
2016-09-06 12:09:00,RELIND,517.36,519.75,515.06,517.36,2631091
2016-09-07 12:09:00,RELIND,518.34,520.71,514.15,516.3,2954995
2016-09-08 12:09:00,RELIND,518.84,524.88,517.5,523.69,2790196
2016-09-09 12:09:00,RELIND,524.44,531.42,522.09,528.91,3490441
2016-09-12 12:09:00,RELIND,522.28,534.28,521.7,529.83,7699800
2016-09-14 12:09:00,RELIND,530.53,535.69,527.2,529.01,4252754
2016-09-15 12:09:00,RELIND,530.06,540.94,530.06,538.5,7170885
2016-09-16 12:09:00,RELIND,539.44,552.02,535.73,543.45,8988926
2016-09-19 12:09:00,RELIND,542.04,549.28,541.31,546.66,3812324
2016-09-20 12:09:00,RELIND,547.41,547.76,540.4,542.81,2635854
2016-09-21 12:09:00,RELIND,542.72,547.83,540.38,541.9,2501476
2016-09-22 12:09:00,RELIND,546.94,552.94,545.06,549.73,4288544
2016-09-23 12:09:00,RELIND,549.75,559.34,549.75,556.22,7105725
2016-09-26 12:09:00,RELIND,556.5,568.76,555.02,558.28,8734943
2016-09-27 12:09:00,RELIND,562.88,567.07,558,559.83,4428693
2016-09-28 12:09:00,RELIND,558.61,558.66,548.48,550.52,5673488
2016-09-29 12:09:00,RELIND,552.56,559.95,539.63,541.99,4859746
2016-09-30 12:09:00,RELIND,539.91,552.35,539.11,547.27,2560105
2016-10-03 12:10:00,RELIND,548.81,558.63,543.77,550.55,4143109
2016-10-04 12:10:00,RELIND,551.65,558.8,551.16,553.2,2997544
2016-10-05 12:10:00,RELIND,556.78,557.95,548.25,549.94,2466397
2016-10-06 12:10:00,RELIND,551.16,567.21,551.16,559.97,4825630
2016-10-07 12:10:00,RELIND,561.47,565.71,557.95,559.13,3492838
2016-10-13 12:10:00,RELIND,549.75,549.77,532.41,534.82,5014667
2016-10-14 12:10:00,RELIND,537.56,546.47,536.93,544.43,3489473
2016-10-17 12:10:00,RELIND,545.53,545.91,535.57,536.46,2246237
2016-10-18 12:10:00,RELIND,538.97,546.82,537.12,546.05,2531133
2016-10-19 12:10:00,RELIND,547.62,552.42,546.19,548.98,3902656
2016-10-20 12:10:00,RELIND,552.07,553.97,547.43,549.07,2314521
2016-10-21 12:10:00,RELIND,553.5,553.5,535.41,538.13,9968242
2016-10-24 12:10:00,RELIND,540.84,542.72,536.46,537.7,2403099
2016-10-25 12:10:00,RELIND,538.5,538.62,533.44,536.55,1750711
2016-10-26 12:10:00,RELIND,534.3,535.9,532.45,533.37,2502055
2016-10-27 12:10:00,RELIND,531.98,533.3,528.38,530.86,2935574
2016-10-28 12:10:00,RELIND,531.47,535.22,528.56,533.79,1857917
2016-10-30 12:10:00,RELIND,535.57,535.57,529.73,532.03,362170
2016-11-01 12:11:00,RELIND,532.08,534.26,530.25,531.94,2337011
2016-11-02 12:11:00,RELIND,527.25,528.12,517.88,519.16,1609225
2016-11-03 12:11:00,RELIND,519.21,524.32,517.69,519.26,1671371
2016-11-04 12:11:00,RELIND,517.52,520.64,508.03,510.63,2636911
2016-11-07 12:11:00,RELIND,514.59,515.79,507.59,508.57,2172921
2016-11-08 12:11:00,RELIND,510.7,510.7,507.23,509.67,3070346
2016-11-09 12:11:00,RELIND,484.59,512.25,475.22,510.19,4946573
2016-11-10 12:11:00,RELIND,516.75,521.6,511.31,512.91,2231907
2016-11-11 12:11:00,RELIND,507.02,516.23,505.73,508.85,3377392
2016-11-15 12:11:00,RELIND,506.39,508.03,498.45,501.19,3311592
2016-11-16 12:11:00,RELIND,505.69,506.53,498.98,501.73,3783226
2016-11-17 12:11:00,RELIND,501.47,507.16,496.03,497.6,2886635
2016-11-18 12:11:00,RELIND,501,504.61,499.59,502.17,4151928
2016-11-21 12:11:00,RELIND,502.2,505.01,500.16,504.05,3024712
2016-11-22 12:11:00,RELIND,506.95,511.69,504.89,508.71,4033660
2016-11-23 12:11:00,RELIND,510.38,512.95,507.82,512.25,2996248
2016-11-24 12:11:00,RELIND,510.63,510.63,499.69,502.1,4323375
2016-11-28 12:11:00,RELIND,504.75,508.31,500.58,501.77,1900161
2016-11-29 12:11:00,RELIND,502.88,510.05,502.43,506.95,2259609
2016-11-30 12:11:00,RELIND,508.01,508.01,501.77,503.37,6308004
2016-12-01 12:12:00,RELIND,508.03,515.06,505.69,506.98,2886513
2016-12-02 12:12:00,RELIND,506.11,510.38,504.19,505.57,2853045
2016-12-05 12:12:00,RELIND,505.69,507.89,501.7,505.15,911410
2016-12-06 12:12:00,RELIND,506.16,511.1,505.5,510.47,1537535
2016-12-07 12:12:00,RELIND,509.91,511.59,506.32,507.63,1127113
2016-12-08 12:12:00,RELIND,510.4,518.25,510.07,517.43,2000230
2016-12-09 12:12:00,RELIND,518.34,522.96,517.55,521.6,1883333
2016-12-12 12:12:00,RELIND,517.64,527.58,517.64,520.78,2062700
2016-12-13 12:12:00,RELIND,521.16,527.25,520.95,526.69,2369453
2016-12-14 12:12:00,RELIND,526.69,538.24,525.94,535.92,5517829
2016-12-15 12:12:00,RELIND,532.59,539.72,530.84,532.85,4418967
2016-12-16 12:12:00,RELIND,532.41,537.09,532.41,534.82,3415537
2016-12-19 12:12:00,RELIND,533.81,539.41,533.51,537.35,3430950
2016-12-20 12:12:00,RELIND,533.67,536.63,532.95,535.17,2671719
2016-12-21 12:12:00,RELIND,536.2,539.58,534.84,537.68,4655758
2016-12-22 12:12:00,RELIND,535.22,537.4,531.91,533.04,6604416
2016-12-23 12:12:00,RELIND,532.41,540.35,532.41,534.89,2346414
2016-12-26 12:12:00,RELIND,533.51,538.97,528.96,530.27,3502299
2016-12-27 12:12:00,RELIND,530.46,539.48,530.06,538.36,3987142
2016-12-28 12:12:00,RELIND,539.86,540.63,530.11,531.33,2202927
2016-12-29 12:12:00,RELIND,531.47,540.28,531.23,538.71,2005206
2016-12-30 12:12:00,RELIND,538.41,547.88,537.61,546.66,3591493
2017-01-02 12:01:00,RELIND,547.41,550.22,541.95,547.92,1622458
2017-01-03 12:01:00,RELIND,550.15,553.5,546.05,549.94,1470751
2017-01-04 12:01:00,RELIND,551.58,551.63,538.17,539.51,2375547
2017-01-05 12:01:00,RELIND,541.31,545.48,540.26,544.31,1996483
2017-01-06 12:01:00,RELIND,542.81,547.88,542.3,543.16,1793427
2017-01-09 12:01:00,RELIND,544.13,548.34,541.31,544.45,1195257
2017-01-10 12:01:00,RELIND,545.53,552.28,545.53,550.15,2594400
2017-01-11 12:01:00,RELIND,552.56,552.89,547.41,548.37,2623211
2017-01-12 12:01:00,RELIND,548.81,550.38,545.44,547.08,999364
2017-01-13 12:01:00,RELIND,547.66,553.73,547.66,550.41,1653669
2017-01-16 12:01:00,RELIND,550.2,552.07,542.7,543.77,2746005
2017-01-17 12:01:00,RELIND,538.5,539.91,526.08,527.37,8968290
2017-01-18 12:01:00,RELIND,528,530.53,521.51,523.29,3627071
2017-01-19 12:01:00,RELIND,524.51,529.27,522.56,523.83,3493728
2017-01-20 12:01:00,RELIND,523.95,525.59,519.23,520.13,2008082
2017-01-23 12:01:00,RELIND,518.25,522.56,514.03,515.48,3133533
2017-01-24 12:01:00,RELIND,516,521.53,516,520.83,2153091
2017-01-25 12:01:00,RELIND,523.03,523.36,515.6,516.14,5453230
2017-01-27 12:01:00,RELIND,517.52,521.58,516.94,519.8,4997239
2017-01-30 12:01:00,RELIND,519.73,529.8,519.66,529.03,3583756
2017-01-31 12:01:00,RELIND,529.99,533.25,526.92,529.22,3457365
2017-02-01 12:02:00,RELIND,529.64,531.89,524.53,531.3,2585798
2017-02-02 12:02:00,RELIND,531.47,531.84,525.96,528.42,2079908
2017-02-03 12:02:00,RELIND,529.59,531.68,522.14,523.8,3021751
2017-02-06 12:02:00,RELIND,525.38,529.08,523.05,527.55,2283982
2017-02-07 12:02:00,RELIND,527.72,527.88,520.78,522.52,2264245
2017-02-08 12:02:00,RELIND,522.52,525.96,518.34,519.82,3710094
2017-02-09 12:02:00,RELIND,521.16,523.97,520.59,523.38,2254216
2017-02-10 12:02:00,RELIND,524.44,524.7,520.01,522.16,2861531
2017-02-13 12:02:00,RELIND,523.5,523.97,518.34,522.02,1957988
2017-02-14 12:02:00,RELIND,524.44,532.83,522.05,531.38,4170414
2017-02-15 12:02:00,RELIND,532.83,534.98,529.24,532.08,3482845
2017-02-16 12:02:00,RELIND,532.66,540.59,532.66,539.67,4492847
2017-02-17 12:02:00,RELIND,539.2,544.69,535.43,543.42,3393856
2017-02-20 12:02:00,RELIND,541.1,544.99,539.2,543.38,2663127
2017-02-21 12:02:00,RELIND,543.28,550.66,542.27,549.38,3242790
2017-02-22 12:02:00,RELIND,551.63,607.24,551.16,605.3,29103926
2017-02-23 12:02:00,RELIND,608.16,612.09,592.1,593.7,14229234
2017-02-27 12:02:00,RELIND,597.33,628.41,597.26,620.02,19068911
2017-02-28 12:02:00,RELIND,616.78,624.28,615.14,619.62,8254531
2017-03-01 12:03:00,RELIND,620.58,622.59,615.84,617.95,5574153
2017-03-02 12:03:00,RELIND,619.55,627.42,614.46,619.01,4129033
2017-03-03 12:03:00,RELIND,621.26,642.94,621.26,629.23,19270851
2017-03-06 12:03:00,RELIND,634.13,654.28,632.37,651.16,15252154
2017-03-07 12:03:00,RELIND,657.49,661.31,646.85,650.98,9616850
2017-03-08 12:03:00,RELIND,652.27,652.27,642.14,644.53,9906103
2017-03-09 12:03:00,RELIND,643.97,647.72,639.98,642.45,7107670
2017-03-10 12:03:00,RELIND,644.09,646.78,630.47,640.05,5665568
2017-03-14 12:03:00,RELIND,657.45,657.56,641.74,643.73,6346620
2017-03-15 12:03:00,RELIND,644.46,656.3,644.16,650.98,5510658
2017-03-16 12:03:00,RELIND,653.34,653.53,645.66,647.55,3639964
2017-03-17 12:03:00,RELIND,652.41,658.01,647.74,648.98,5195076
2017-03-20 12:03:00,RELIND,651.47,651.59,638.51,639.66,2941714
2017-03-21 12:03:00,RELIND,640.31,641.11,629.58,631.69,5165107
2017-03-22 12:03:00,RELIND,626.16,632.67,623.6,629.77,4638338
