datetime,open,high,low,close,adj close,volume
2010-11-03,6150.6,6182.5,6146.8,6160.5,6160.5,849528907
2010-11-04,6209.6,6290.15,6199.35,6281.8,6281.8,1207226157
2010-11-05,6321.85,6338.5,6303.1,6312.45,6312.45,239069253
2010-11-08,6335.25,6335.9,6265.35,6273.2,6273.2,937072902
2010-11-09,6281.0,6310.9,6243.55,6301.55,6301.55,1040110783
2010-11-10,6303.2,6307.65,6269.25,6275.7,6275.7,963046485
2010-11-11,6286.35,6296.55,6179.5,6194.25,6194.25,1083647619
2010-11-12,6182.3,6202.5,6056.75,6071.65,6071.65,1020906628
2010-11-15,6079.9,6128.75,6039.4,6121.6,6121.6,838245212
2010-11-16,6143.45,6144.05,5970.6,5988.7,5988.7,903835023
2010-11-18,6075.95,6076.2,5906.75,5998.8,5998.8,926716233
2010-11-19,6011.3,6013.25,5863.95,5890.3,5890.3,808024833
2010-11-22,5920.9,6020.25,5905.15,6010.0,6010.0,713224264
2010-11-23,5971.55,5973.35,5824.95,5934.75,5934.75,825397537
2010-11-24,5946.8,5976.65,5833.6,5865.75,5865.75,730260458
2010-11-25,5883.95,5907.1,5780.35,5799.75,5799.75,1080179107
2010-11-26,5828.55,5838.5,5690.35,5751.95,5751.95,1331947692
2010-11-29,5789.95,5843.15,5754.7,5830.0,5830.0,807109810
2010-11-30,5811.6,5892.25,5768.35,5862.7,5862.7,1028316023
2010-12-01,5871.0,5971.0,5865.55,5960.9,5960.9,860351271
2010-12-02,6023.05,6029.5,5980.6,6011.7,6011.7,845531975
2010-12-03,6013.35,6025.4,5964.25,5992.8,5992.8,793976509
2010-12-06,6033.65,6069.45,5981.7,5992.25,5992.25,642914580
2010-12-07,5995.05,6001.0,5939.7,5976.55,5976.55,687732320
2010-12-08,5954.4,5960.0,5878.6,5903.7,5903.7,700891566
2010-12-09,5924.25,5927.3,5742.3,5766.5,5766.5,909784100
2010-12-10,5761.0,5865.5,5721.15,5857.35,5857.35,823063788
2010-12-13,5882.65,5913.8,5795.9,5907.65,5907.65,695571520
2010-12-14,5928.7,5953.95,5888.75,5944.1,5944.1,651225060
2010-12-15,5931.15,5942.75,5865.8,5892.3,5892.3,765387656
2010-12-16,5910.55,5956.15,5855.05,5948.75,5948.75,701512222
2010-12-20,5926.85,5985.0,5900.25,5947.05,5947.05,624654261
2010-12-21,5960.4,6007.45,5960.05,6000.65,6000.65,678871991
2010-12-22,6019.0,6023.8,5958.0,5984.4,5984.4,701720965
2010-12-23,6005.9,6006.45,5964.6,5980.0,5980.0,564010781
2010-12-24,5940.25,6017.35,5940.25,6011.6,6011.6,526645534
2010-12-27,6013.3,6045.75,5991.1,5998.1,5998.1,525982906
2010-12-28,6005.35,6010.9,5982.25,5996.0,5996.0,493237969
2010-12-29,6005.15,6067.55,6002.85,6060.35,6060.35,501648651
2010-12-30,6062.35,6106.4,6062.35,6101.85,6101.85,775146043
2010-12-31,6105.1,6147.3,6103.55,6134.5,6134.5,640969457
2011-01-03,6177.45,6178.55,6147.2,6157.6,6157.6,615343104
2011-01-04,6172.75,6181.05,6124.4,6146.35,6146.35,732465778
2011-01-05,6141.35,6141.35,6062.35,6079.8,6079.8,621724540
2011-01-06,6107.0,6116.15,6022.3,6048.25,6048.25,623468238
2011-01-07,6030.9,6051.2,5883.6,5904.6,5904.6,672038638
2011-01-10,5901.3,5907.25,5740.95,5762.85,5762.85,608232055
2011-01-11,5767.95,5842.6,5698.2,5754.1,5754.1,657866594
2011-01-12,5800.05,5874.2,5711.3,5863.25,5863.25,811267638
2011-01-13,5850.75,5857.75,5736.7,5751.9,5751.9,641426802
2011-01-14,5752.1,5833.65,5639.65,5654.55,5654.55,720600538
2011-01-17,5648.8,5696.15,5624.15,5654.75,5654.75,519157384
2011-01-18,5682.55,5730.5,5671.25,5724.05,5724.05,562399779
2011-01-19,5737.35,5747.65,5662.55,5691.05,5691.05,704761595
2011-01-21,5692.05,5717.55,5674.5,5696.5,5696.5,541223127
2011-01-24,5717.1,5756.0,5697.75,5743.25,5743.25,547305274
2011-01-25,5763.3,5801.55,5680.65,5687.4,5687.4,548817301
2011-01-27,5725.3,5726.1,5594.95,5604.3,5604.3,797532322
2011-01-28,5614.0,5614.4,5459.55,5512.15,5512.15,753861407
2011-01-31,5452.55,5526.85,5416.65,5505.9,5505.9,707357938
2011-02-01,5537.3,5539.15,5402.0,5417.2,5417.2,695528809
2011-02-03,5430.45,5532.65,5418.0,5526.75,5526.75,651750428
2011-02-04,5519.9,5556.3,5369.05,5395.75,5395.75,714189634
2011-02-07,5430.15,5440.35,5376.95,5396.0,5396.0,561442014
2011-02-08,5432.35,5432.35,5303.4,5312.55,5312.55,632406880
2011-02-09,5293.05,5339.45,5225.65,5253.55,5253.55,883620031
2011-02-10,5246.05,5272.6,5196.8,5225.8,5225.8,914591503
2011-02-11,5219.65,5319.45,5177.7,5310.0,5310.0,837983354
2011-02-14,5340.25,5463.8,5340.25,5456.0,5456.0,697014833
2011-02-15,5467.75,5506.5,5408.35,5481.0,5481.0,748512395
2011-02-16,5467.6,5504.8,5460.35,5481.7,5481.7,647386720
2011-02-17,5501.7,5553.0,5463.4,5546.45,5546.45,673971699
2011-02-18,5557.55,5599.25,5441.95,5458.95,5458.95,740737107
2011-02-21,5456.6,5526.25,5413.1,5518.6,5518.6,515405507
2011-02-22,5504.4,5519.45,5437.3,5469.2,5469.2,590795412
2011-02-23,5452.45,5495.2,5427.55,5437.35,5437.35,544341703
2011-02-24,5408.75,5423.4,5242.5,5262.7,5262.7,870680226
2011-02-25,5321.05,5338.2,5232.75,5303.55,5303.55,660691557
2011-02-28,5330.15,5477.0,5308.6,5333.25,5333.25,856238090
2011-03-01,5382.0,5533.05,5373.55,5522.3,5522.3,693162925
2011-03-03,5478.45,5570.75,5468.25,5536.2,5536.2,730107423
2011-03-04,5586.2,5608.2,5524.1,5538.75,5538.75,578961830
2011-03-07,5490.05,5491.25,5408.45,5463.15,5463.15,480985401
2011-03-08,5466.1,5530.55,5464.75,5520.8,5520.8,486778232
2011-03-09,5542.4,5563.3,5477.45,5531.0,5531.0,608224572
2011-03-10,5516.1,5516.3,5468.45,5494.4,5494.4,0
2011-03-11,5456.15,5502.7,5411.55,5445.45,5445.45,579768656
2011-03-14,5436.5,5537.3,5434.25,5531.5,5531.5,501153980
2011-03-15,5420.0,5497.85,5373.65,5449.65,5449.65,582886019
2011-03-16,5475.95,5535.1,5475.95,5511.15,5511.15,534876255
2011-03-17,5455.4,5510.05,5435.3,5446.65,5446.65,482534636
2011-03-18,5475.35,5483.05,5366.4,5373.7,5373.7,475375998
2011-03-21,5408.75,5413.3,5348.2,5364.75,5364.75,437857150
2011-03-22,5390.85,5428.15,5376.15,5413.85,5413.85,456331365
2011-03-23,5411.4,5484.95,5401.95,5480.25,5480.25,508385589
2011-03-24,5501.8,5529.0,5496.1,5522.4,5522.4,587784627
2011-03-25,5588.65,5667.1,5560.95,5654.25,5654.25,613619013
2011-03-28,5645.25,5709.1,5643.2,5687.25,5687.25,650097224
2011-03-29,5686.5,5770.35,5680.7,5736.35,5736.35,696620704
2011-03-30,5755.8,5803.15,5753.9,5787.65,5787.65,733126971
2011-03-31,5803.05,5872.0,5778.65,5833.75,5833.75,859353167
2011-04-01,5835.0,5860.2,5810.4,5826.05,5826.05,666450313
2011-04-04,5842.0,5918.7,5833.2,5908.45,5908.45,679126084
2011-04-05,5923.85,5928.65,5855.85,5910.05,5910.05,813699489
2011-04-06,5908.0,5944.45,5868.8,5891.75,5891.75,929961973
2011-04-07,5888.55,5906.1,5866.25,5885.7,5885.7,868221585
2011-04-08,5886.75,5926.95,5822.0,5842.0,5842.0,1002834954
2011-04-11,5805.35,5830.3,5777.9,5785.7,5785.7,626279276
2011-04-13,5747.95,5923.6,5735.55,5911.5,5911.5,713277401
2011-04-15,5898.75,5907.35,5806.45,5824.55,5824.55,675557515
2011-04-18,5824.35,5897.9,5722.25,5729.1,5729.1,638772364
2011-04-19,5716.0,5762.95,5693.25,5740.75,5740.75,605905861
2011-04-20,5786.05,5857.35,5759.65,5851.65,5851.65,745307169
2011-04-21,5882.85,5912.9,5864.35,5884.7,5884.7,653296230
2011-04-25,5859.6,5906.6,5857.0,5874.5,5874.5,493973471
2011-04-26,5876.85,5893.2,5791.55,5868.4,5868.4,658918900
2011-04-27,5884.2,5892.35,5819.95,5833.9,5833.9,621486765
2011-04-28,5851.35,5856.4,5776.95,5785.45,5785.45,834432344
2011-04-29,5782.5,5804.3,5706.05,5749.5,5749.5,715406403
2011-05-02,5766.9,5775.25,5687.7,5701.3,5701.3,487981787
2011-05-03,5689.7,5710.8,5554.85,5565.25,5565.25,620173855
2011-05-04,5567.7,5578.8,5503.0,5537.15,5537.15,574200175
2011-05-05,5531.6,5560.3,5443.65,5459.85,5459.85,519861086
2011-05-06,5477.65,5564.4,5472.45,5551.45,5551.45,536913225
2011-05-09,5575.2,5586.05,5502.4,5551.1,5551.1,462766584
2011-05-10,5555.55,5592.9,5514.55,5541.25,5541.25,630292300
2011-05-11,5547.2,5574.7,5525.0,5565.05,5565.05,501047404
2011-05-12,5537.8,5572.5,5476.3,5486.15,5486.15,605311497
2011-05-13,5492.35,5605.0,5472.15,5544.75,5544.75,545161093
2011-05-16,5541.7,5541.8,5487.65,5499.0,5499.0,445401216
2011-05-17,5496.1,5523.85,5421.05,5438.95,5438.95,450635747
2011-05-18,5448.2,5460.5,5401.25,5420.6,5420.6,439481701
2011-05-19,5448.15,5452.6,5411.25,5428.1,5428.1,425324656
2011-05-20,5450.65,5517.55,5432.75,5486.35,5486.35,509464254
2011-05-23,5456.7,5456.7,5373.0,5386.55,5386.55,467914276
2011-05-24,5385.1,5422.6,5367.45,5394.85,5394.85,500162967
2011-05-25,5389.1,5389.1,5328.7,5348.95,5348.95,489514170
2011-05-26,5372.75,5422.2,5356.35,5412.35,5412.35,642948053
2011-05-27,5413.7,5485.8,5413.6,5476.1,5476.1,542161228
2011-05-30,5493.75,5509.3,5458.6,5473.1,5473.1,481423029
2011-05-31,5492.0,5571.6,5489.7,5560.15,5560.15,705580018
2011-06-01,5561.05,5597.35,5559.45,5592.0,5592.0,560004299
2011-06-02,5529.9,5568.2,5521.95,5550.35,5550.35,547320352
2011-06-03,5565.7,5604.95,5507.2,5516.75,5516.75,494994248
2011-06-06,5504.3,5542.65,5479.85,5532.05,5532.05,432066481
2011-06-07,5509.15,5570.1,5507.8,5556.15,5556.15,477089669
2011-06-08,5535.25,5556.6,5514.9,5526.85,5526.85,512994811
2011-06-09,5523.55,5540.1,5502.05,5521.05,5521.05,437845958
2011-06-10,5518.05,5521.45,5457.45,5485.8,5485.8,468751091
2011-06-13,5469.85,5496.7,5436.95,5482.8,5482.8,463785250
2011-06-14,5485.6,5520.15,5484.2,5500.5,5500.5,506687676
2011-06-15,5494.45,5499.35,5438.95,5447.5,5447.5,535493446
2011-06-16,5419.65,5447.5,5389.8,5396.75,5396.75,528518546
2011-06-17,5412.5,5421.15,5355.85,5366.4,5366.4,459486727
2011-06-20,5372.2,5377.4,5195.9,5257.9,5257.9,790249761
2011-06-21,5280.8,5322.45,5257.0,5275.85,5275.85,575939267
2011-06-22,5304.65,5310.5,5262.5,5278.3,5278.3,547602649
2011-06-23,5269.1,5330.6,5252.25,5320.0,5320.0,610477821
2011-06-24,5343.4,5477.85,5343.4,5471.25,5471.25,663868055
2011-06-27,5441.2,5552.65,5434.25,5526.6,5526.6,621609047
2011-06-28,5548.85,5558.3,5496.35,5545.3,5545.3,594563494
2011-06-29,5566.5,5608.65,5566.5,5600.45,5600.45,632184442
2011-06-30,5614.5,5657.9,5606.1,5647.4,5647.4,768338127
2011-07-01,5705.75,5705.8,5609.75,5627.2,5627.2,635616535
2011-07-04,5679.55,5679.65,5633.1,5650.5,5650.5,568274951
2011-07-05,5659.85,5659.85,5612.3,5632.1,5632.1,577026010
2011-07-06,5622.7,5655.4,5610.75,5625.45,5625.45,548613083
2011-07-07,5633.35,5737.15,5632.95,5728.95,5728.95,612701738
2011-07-11,5648.05,5652.9,5601.7,5616.1,5616.1,453406185
2011-07-12,5556.9,5580.25,5496.95,5526.15,5526.15,545934529
2011-07-13,5542.05,5596.15,5541.4,5585.45,5585.45,515370380
2011-07-14,5569.0,5653.95,5541.7,5599.8,5599.8,630267062
2011-07-15,5602.95,5631.7,5562.75,5581.1,5581.1,472001211
2011-07-18,5581.75,5596.6,5550.95,5567.05,5567.05,421716560
2011-07-19,5569.85,5627.65,5557.2,5613.55,5613.55,521472788
2011-07-20,5642.05,5645.4,5555.1,5567.05,5567.05,630779430
2011-07-21,5554.6,5578.9,5532.7,5541.6,5541.6,529323042
2011-07-22,5576.95,5642.2,5567.1,5633.95,5633.95,605816708
2011-07-25,5633.8,5700.55,5616.7,5680.3,5680.3,611443413
2011-07-26,5688.45,5702.25,5560.15,5574.85,5574.85,595110667
2011-07-27,5588.55,5591.7,5521.5,5546.8,5546.8,596020910
2011-07-28,5492.4,5512.1,5475.65,5487.75,5487.75,842745504
2011-07-29,5479.0,5520.3,5453.95,5482.0,5482.0,678634785
2011-08-01,5527.5,5551.9,5486.45,5516.8,5516.8,531156548
2011-08-02,5493.2,5496.3,5433.65,5456.55,5456.55,502867588
2011-08-03,5402.0,5422.6,5378.85,5404.8,5404.8,577211225
2011-08-04,5412.4,5434.5,5323.15,5331.8,5331.8,640994518
2011-08-05,5204.35,5229.65,5116.45,5211.25,5211.25,805657214
2011-08-08,5083.85,5204.2,5054.05,5118.5,5118.5,742801820
2011-08-09,4947.9,5167.0,4946.45,5072.85,5072.85,847642050
2011-08-10,5196.55,5197.95,5123.35,5161.0,5161.0,653207258
2011-08-11,5128.0,5184.95,5121.0,5138.3,5138.3,543105440
2011-08-12,5194.4,5194.45,5053.35,5072.95,5072.95,663539653
2011-08-16,5125.75,5132.2,5015.4,5035.8,5035.8,622988835
2011-08-17,5030.3,5112.15,5017.25,5056.6,5056.6,669107667
2011-08-18,5077.95,5078.6,4932.15,4944.15,4944.15,633178062
2011-08-19,4859.3,4893.6,4796.1,4845.65,4845.65,699321230
2011-08-22,4843.7,4910.05,4808.75,4898.8,4898.8,537537243
2011-08-23,4925.15,4965.8,4863.8,4948.9,4948.9,548001794
2011-08-24,4934.35,4962.4,4875.3,4888.9,4888.9,558263853
2011-08-25,4914.65,4915.85,4825.05,4839.6,4839.6,739341924
2011-08-26,4839.25,4872.0,4720.0,4747.8,4747.8,594139053
2011-08-29,4806.2,4934.4,4806.05,4919.6,4919.6,547832570
2011-08-30,4973.25,5016.25,4927.55,5001.0,5001.0,653090591
2011-09-02,5109.8,5113.7,4993.35,5040.0,5040.0,624795217
2011-09-05,4998.9,5030.3,4964.45,5017.2,5017.2,644530940
2011-09-06,4993.35,5072.9,4942.9,5064.3,5064.3,712396873
2011-09-07,5080.15,5154.5,5076.3,5124.65,5124.65,748341218
2011-09-08,5139.2,5169.25,5098.25,5153.25,5153.25,651130019
2011-09-09,5161.3,5163.75,5046.8,5059.45,5059.45,763793311
2011-09-12,4981.7,4985.6,4911.25,4946.8,4946.8,602437788
2011-09-13,4977.8,5030.15,4911.05,4940.95,4940.95,628252016
2011-09-14,4965.05,5026.15,4917.4,5012.55,5012.55,610750885
2011-09-15,5062.35,5091.45,4967.45,5075.7,5075.7,570524316
2011-09-16,5123.35,5143.6,5068.1,5084.25,5084.25,800941312
2011-09-19,5068.4,5068.4,5019.25,5031.95,5031.95,512977994
2011-09-20,5042.55,5149.9,5035.25,5140.2,5140.2,540613327
2011-09-21,5153.75,5168.4,5109.85,5133.25,5133.25,654304231
2011-09-22,5054.45,5059.85,4907.75,4923.65,4923.65,626184665
2011-09-23,4873.75,4930.25,4829.6,4867.75,4867.75,645120327
2011-09-26,4878.6,4879.8,4758.85,4835.4,4835.4,570642853
2011-09-27,4905.15,4982.95,4905.15,4971.25,4971.25,526597429
2011-09-28,5005.5,5006.05,4918.45,4945.9,4945.9,524951024
2011-09-29,4924.2,5034.25,4906.0,5015.45,5015.45,685354469
2011-09-30,4990.15,5025.55,4924.3,4943.25,4943.25,585131528
2011-10-03,4874.4,4879.15,4823.9,4849.5,4849.5,458351683
2011-10-04,4823.5,4869.75,4728.3,4772.15,4772.15,581142463
2011-10-05,4791.3,4827.8,4741.0,4751.3,4751.3,507456027
2011-10-07,4883.65,4922.6,4861.2,4888.05,4888.05,538610196
2011-10-10,4886.85,4991.15,4882.05,4979.6,4979.6,548761698
2011-10-11,5019.9,5045.1,4964.0,4974.35,4974.35,635099390
2011-10-12,5011.2,5109.8,4997.65,5099.4,5099.4,574109523
2011-10-13,5130.8,5136.95,5067.65,5077.85,5077.85,623210660
2011-10-14,5057.35,5141.4,5056.6,5132.3,5132.3,569388304
2011-10-17,5156.2,5160.2,5084.5,5118.25,5118.25,480651294
2011-10-18,5049.45,5057.5,5011.05,5037.5,5037.5,452189756
2011-10-19,5080.45,5148.05,5075.3,5139.15,5139.15,543400185
2011-10-20,5086.55,5099.0,5033.95,5091.9,5091.9,496023475
2011-10-21,5106.6,5120.75,5037.95,5049.95,5049.95,462879013
2011-10-24,5114.7,5145.65,5084.75,5098.35,5098.35,504062606
2011-10-25,5137.9,5211.0,5085.55,5191.6,5191.6,666574535
2011-10-26,5214.95,5219.25,5196.15,5201.8,5201.8,137221682
2011-10-31,5358.9,5360.25,5314.6,5326.6,5326.6,609289651
2011-11-01,5278.6,5310.85,5238.3,5257.95,5257.95,552531904
2011-11-02,5216.75,5300.1,5204.95,5258.45,5258.45,600217644
2011-11-03,5241.55,5281.6,5201.85,5265.75,5265.75,544016026
2011-11-04,5325.4,5326.45,5256.8,5284.2,5284.2,558656176
2011-11-08,5292.25,5304.25,5252.0,5289.35,5289.35,457954417
2011-11-09,5309.7,5317.5,5211.75,5221.05,5221.05,546281058
2011-11-11,5159.75,5198.6,5142.25,5168.85,5168.85,607236736
2011-11-14,5217.35,5228.9,5140.55,5148.35,5148.35,611662544
2011-11-15,5131.2,5158.75,5052.85,5068.5,5068.5,617696848
2011-11-16,5059.1,5065.2,4989.5,5030.45,5030.45,679503176
2011-11-17,5027.1,5036.8,4919.45,4934.75,4934.75,643069524
2011-11-18,4899.15,4915.9,4837.95,4905.8,4905.8,709204085
2011-11-21,4873.8,4873.8,4764.8,4778.35,4778.35,603180155
2011-11-22,4794.85,4854.0,4782.55,4812.35,4812.35,605945178
2011-11-23,4779.5,4779.5,4640.95,4706.45,4706.45,678182182
2011-11-24,4707.55,4771.1,4639.1,4756.45,4756.45,839086200
2011-11-25,4731.3,4767.3,4693.1,4710.05,4710.05,629187149
2011-11-28,4769.3,4859.1,4766.4,4851.3,4851.3,539711081
2011-11-29,4864.2,4866.1,4787.1,4805.1,4805.1,573856920
2011-11-30,4766.15,4851.55,4754.8,4832.05,4832.05,783190659
2011-12-01,4970.85,5011.9,4916.7,4936.85,4936.85,575827258
2011-12-02,4940.85,5062.55,4918.4,5050.15,5050.15,555320775
2011-12-05,5036.5,5055.4,5002.55,5039.15,5039.15,499095483
2011-12-07,5050.1,5099.25,5032.25,5062.6,5062.6,614012134
2011-12-08,5037.4,5049.05,4921.45,4943.65,4943.65,593282174
2011-12-09,4870.75,4918.35,4841.75,4866.7,4866.7,591690274
2011-12-12,4906.85,4910.25,4755.55,4764.6,4764.6,523257791
2011-12-13,4733.6,4824.7,4728.5,4800.6,4800.6,565466888
2011-12-14,4788.7,4839.55,4750.4,4763.25,4763.25,522040723
2011-12-15,4712.8,4768.65,4673.85,4746.35,4746.35,604072160
2011-12-16,4752.5,4818.85,4628.2,4651.6,4651.6,662656420
2011-12-19,4623.15,4623.15,4555.9,4613.1,4613.1,605968752
2011-12-20,4635.8,4637.25,4531.15,4544.2,4544.2,583029392
2011-12-21,4636.45,4707.35,4601.95,4693.15,4693.15,594921770
2011-12-22,4636.9,4740.6,4632.95,4733.85,4733.85,572763255
2011-12-23,4763.2,4763.45,4693.2,4714.0,4714.0,523025349
2011-12-26,4718.15,4787.25,4718.15,4779.0,4779.0,354618770
2011-12-27,4780.2,4800.5,4723.65,4750.5,4750.5,387608132
2011-12-28,4756.2,4756.2,4685.65,4705.8,4705.8,439390599
2011-12-29,4681.15,4701.8,4639.05,4646.25,4646.25,686807646
2011-12-30,4659.95,4690.45,4608.9,4624.3,4624.3,456634496
2012-01-02,4640.2,4645.95,4588.05,4636.75,4636.75,422427771
2012-01-03,4675.8,4773.1,4675.8,4765.3,4765.3,522106481
2012-01-04,4774.95,4782.85,4728.85,4749.65,4749.65,569676509
2012-01-05,4749.0,4779.8,4730.15,4749.95,4749.95,523890090
2012-01-06,4724.15,4794.9,4686.85,4754.1,4754.1,544113714
2012-01-07,4755.6,4759.4,4743.05,4746.9,4746.9,90456550
2012-01-09,4747.55,4758.7,4695.45,4742.8,4742.8,582542551
2012-01-10,4771.85,4855.9,4768.25,4849.55,4849.55,722564175
2012-01-11,4863.15,4877.2,4841.6,4860.95,4860.95,798339571
2012-01-12,4840.95,4869.2,4803.9,4831.25,4831.25,717894528
2012-01-13,4861.95,4898.85,4834.2,4866.0,4866.0,836277865
2012-01-16,4844.0,4880.8,4827.05,4873.9,4873.9,631571448
2012-01-17,4904.5,4975.55,4904.0,4967.3,4967.3,755143377
2012-01-18,4977.75,4980.65,4931.05,4955.8,4955.8,762901041
2012-01-19,4995.0,5023.8,4991.4,5018.4,5018.4,724775768
2012-01-20,5044.85,5064.15,5004.3,5048.6,5048.6,823944145
2012-01-23,5025.35,5059.55,5021.35,5046.25,5046.25,629055711
2012-01-24,5064.8,5141.05,5049.8,5127.35,5127.35,874890642
2012-01-25,5151.5,5174.15,5130.25,5158.3,5158.3,945207298
2012-01-27,5216.75,5217.0,5162.4,5204.7,5204.7,837637935
2012-01-30,5163.55,5166.15,5076.7,5087.3,5087.3,758042467
2012-01-31,5125.25,5215.4,5120.15,5199.25,5199.25,756879245
2012-02-01,5198.15,5244.6,5159.0,5235.7,5235.7,1031703207
2012-02-02,5272.1,5289.95,5225.75,5269.9,5269.9,1136558381
2012-02-03,5276.1,5334.85,5255.55,5325.85,5325.85,814061185
2012-02-06,5379.45,5390.05,5327.25,5361.65,5361.65,986699846
2012-02-07,5412.95,5413.35,5322.95,5335.15,5335.15,900808618
2012-02-08,5343.8,5396.9,5325.2,5368.15,5368.15,936593868
2012-02-09,5343.05,5423.4,5338.9,5412.35,5412.35,988568388
2012-02-13,5382.1,5421.05,5351.4,5390.2,5390.2,752672334
2012-02-14,5380.8,5428.05,5377.95,5416.05,5416.05,928675707
2012-02-15,5460.6,5542.1,5460.6,5531.95,5531.95,1313889251
2012-02-16,5513.75,5531.4,5483.75,5521.95,5521.95,1204293991
2012-02-17,5574.2,5606.7,5545.2,5564.3,5564.3,1440871885
2012-02-21,5561.9,5621.5,5561.75,5607.15,5607.15,1120451952
2012-02-22,5609.75,5629.95,5491.35,5505.35,5505.35,1300304040
2012-02-23,5490.05,5537.4,5460.8,5483.3,5483.3,1230683744
2012-02-27,5448.1,5449.8,5268.15,5281.2,5281.2,870035367
2012-02-28,5310.5,5391.1,5306.45,5375.5,5375.5,863263989
2012-02-29,5424.95,5458.8,5352.25,5385.2,5385.2,975321456
2012-03-01,5366.0,5372.45,5297.5,5339.75,5339.75,867836505
2012-03-02,5369.45,5392.55,5315.05,5359.35,5359.35,782571443
2012-03-03,5360.05,5369.6,5353.4,5359.4,5359.4,113199762
2012-03-05,5342.55,5344.5,5265.7,5280.35,5280.35,665881177
2012-03-06,5266.0,5382.05,5206.4,5222.4,5222.4,882968903
2012-03-07,5207.05,5243.85,5171.45,5220.45,5220.45,770410384
2012-03-09,5294.1,5342.3,5291.6,5333.55,5333.55,715835045
2012-03-12,5420.1,5421.9,5327.3,5359.55,5359.55,767317435
2012-03-13,5391.05,5438.65,5390.8,5429.5,5429.5,808059786
2012-03-14,5490.55,5499.4,5437.8,5463.9,5463.9,869322739
2012-03-15,5462.5,5462.5,5362.3,5380.5,5380.5,775311020
2012-03-16,5380.35,5445.65,5305.0,5317.9,5317.9,997059819
2012-03-19,5337.35,5340.7,5238.55,5257.05,5257.05,671303978
2012-03-20,5257.15,5297.35,5233.25,5274.85,5274.85,657182933
2012-03-21,5267.2,5372.35,5256.0,5364.95,5364.95,773359717
2012-03-22,5361.1,5385.95,5205.65,5228.45,5228.45,920731684
2012-03-23,5255.65,5312.0,5220.0,5278.2,5278.2,668829615
2012-03-26,5274.35,5274.95,5174.9,5184.25,5184.25,691691718
2012-03-27,5242.95,5277.95,5184.65,5243.15,5243.15,787931936
2012-03-28,5231.7,5236.55,5169.6,5194.75,5194.75,696761603
2012-03-29,5145.95,5194.3,5135.95,5178.85,5178.85,875336426
2012-03-30,5206.6,5307.1,5203.65,5295.55,5295.55,738857110
2012-04-02,5296.35,5331.55,5278.8,5317.9,5317.9,585857582
2012-04-03,5353.2,5378.75,5344.45,5358.5,5358.5,708007670
2012-04-04,5328.65,5338.4,5305.3,5322.9,5322.9,611815751
2012-04-09,5282.5,5287.9,5228.0,5234.4,5234.4,509369032
2012-04-10,5254.1,5255.8,5211.85,5243.6,5243.6,650894305
2012-04-11,5209.45,5263.65,5190.8,5226.85,5226.85,685340170
2012-04-12,5246.75,5290.6,5246.75,5276.85,5276.85,685016002
2012-04-13,5255.7,5306.75,5185.4,5207.45,5207.45,644845568
2012-04-16,5190.6,5233.5,5183.5,5226.2,5226.2,490037552
2012-04-17,5266.6,5298.2,5208.35,5289.7,5289.7,653725362
2012-04-18,5320.7,5342.0,5293.45,5300.0,5300.0,691516704
2012-04-19,5320.6,5342.45,5291.3,5332.4,5332.4,583426058
2012-04-20,5313.95,5336.15,5245.45,5290.85,5290.85,579144562
2012-04-23,5277.4,5310.55,5187.15,5200.6,5200.6,557637034
2012-04-24,5215.9,5232.35,5180.35,5222.65,5222.65,542976187
2012-04-25,5222.2,5236.1,5160.65,5202.0,5202.0,578765910
2012-04-26,5214.75,5215.6,5179.05,5189.0,5189.0,727333456
2012-04-27,5189.0,5223.05,5154.3,5190.6,5190.6,570290316
2012-04-28,5209.6,5216.4,5196.35,5209.0,5209.0,77942285
2012-04-30,5201.45,5262.15,5201.45,5248.15,5248.15,539393859
2012-05-02,5254.3,5279.6,5226.45,5239.15,5239.15,570362834
2012-05-03,5211.2,5217.3,5180.65,5188.4,5188.4,555961044
2012-05-04,5166.65,5177.2,5070.6,5086.85,5086.85,661913437
2012-05-07,5017.8,5124.75,4988.0,5114.15,5114.15,722446120
2012-05-08,5114.7,5119.95,4983.6,4999.95,4999.95,650767418
2012-05-09,4967.9,5016.25,4956.45,4974.8,4974.8,662458638
2012-05-10,4984.15,5039.3,4950.3,4965.7,4965.7,640465617
2012-05-11,4938.85,4976.25,4906.15,4928.9,4928.9,625132530
2012-05-14,4934.35,4957.2,4874.5,4907.8,4907.8,517376180
2012-05-15,4869.85,4955.2,4868.55,4942.8,4942.8,596018202
2012-05-16,4875.3,4882.25,4837.05,4858.25,4858.25,646899943
2012-05-17,4878.6,4922.25,4850.2,4870.2,4870.2,580110958
2012-05-18,4796.4,4908.5,4788.95,4891.45,4891.45,589632368
2012-05-21,4888.5,4937.5,4888.5,4906.05,4906.05,495074520
2012-05-22,4954.7,4956.35,4849.9,4860.5,4860.5,540007982
2012-05-23,4843.0,4853.75,4803.95,4835.65,4835.65,496409187
2012-05-24,4863.4,4931.9,4830.15,4921.4,4921.4,524381497
2012-05-25,4905.95,4935.8,4889.35,4920.4,4920.4,498181959
2012-05-28,4931.7,4994.95,4931.3,4985.65,4985.65,451994260
2012-05-29,5005.35,5020.15,4982.15,4990.1,4990.1,514811423
2012-05-30,4964.25,4982.25,4944.9,4950.75,4950.75,547142797
