open,high,low,close,volume
4779.5,4779.5,4640.95,4706.45,678182182
4707.55,4771.1,4639.1,4756.45,839086200
4731.3,4767.3,4693.1,4710.05,629187149
4769.3,4859.1,4766.4,4851.3,539711081
4864.2,4866.1,4787.1,4805.1,573856920
4766.15,4851.55,4754.8,4832.05,783190659
4970.85,5011.9,4916.7,4936.85,575827258
4940.85,5062.55,4918.4,5050.15,555320775
5036.5,5055.4,5002.55,5039.15,499095483
5050.1,5099.25,5032.25,5062.6,614012134
5037.4,5049.05,4921.45,4943.65,593282174
4870.75,4918.35,4841.75,4866.7,591690274
4906.85,4910.25,4755.55,4764.6,523257791
4733.6,4824.7,4728.5,4800.6,565466888
4788.7,4839.55,4750.4,4763.25,522040723
4712.8,4768.65,4673.85,4746.35,604072160
4752.5,4818.85,4628.2,4651.6,662656420
4623.15,4623.15,4555.9,4613.1,605968752
4635.8,4637.25,4531.15,4544.2,583029392
4636.45,4707.35,4601.95,4693.15,594921770
4636.9,4740.6,4632.95,4733.85,572763255
4763.2,4763.45,4693.2,4714.0,523025349
4718.15,4787.25,4718.15,4779.0,354618770
4780.2,4800.5,4723.65,4750.5,387608132
4756.2,4756.2,4685.65,4705.8,439390599
4681.15,4701.8,4639.05,4646.25,686807646
4659.95,4690.45,4608.9,4624.3,456634496
4640.2,4645.95,4588.05,4636.75,422427771
4675.8,4773.1,4675.8,4765.3,522106481
4774.95,4782.85,4728.85,4749.65,569676509
4749.0,4779.8,4730.15,4749.95,523890090
4724.15,4794.9,4686.85,4754.1,544113714
4755.6,4759.4,4743.05,4746.9,90456550
4747.55,4758.7,4695.45,4742.8,582542551
4771.85,4855.9,4768.25,4849.55,722564175
4863.15,4877.2,4841.6,4860.95,798339571
4840.95,4869.2,4803.9,4831.25,717894528
4861.95,4898.85,4834.2,4866.0,836277865
4844.0,4880.8,4827.05,4873.9,631571448
4904.5,4975.55,4904.0,4967.3,755143377
4977.75,4980.65,4931.05,4955.8,762901041
4995.0,5023.8,4991.4,5018.4,724775768
5044.85,5064.15,5004.3,5048.6,823944145
5025.35,5059.55,5021.35,5046.25,629055711
5064.8,5141.05,5049.8,5127.35,874890642
5151.5,5174.15,5130.25,5158.3,945207298
5216.75,5217.0,5162.4,5204.7,837637935
5163.55,5166.15,5076.7,5087.3,758042467
5125.25,5215.4,5120.15,5199.25,756879245
5198.15,5244.6,5159.0,5235.7,1031703207
5272.1,5289.95,5225.75,5269.9,1136558381
5276.1,5334.85,5255.55,5325.85,814061185
5379.45,5390.05,5327.25,5361.65,986699846
5412.95,5413.35,5322.95,5335.15,900808618
5343.8,5396.9,5325.2,5368.15,936593868
5343.05,5423.4,5338.9,5412.35,988568388
5382.1,5421.05,5351.4,5390.2,752672334
5380.8,5428.05,5377.95,5416.05,928675707
5460.6,5542.1,5460.6,5531.95,1313889251
5513.75,5531.4,5483.75,5521.95,1204293991
5574.2,5606.7,5545.2,5564.3,1440871885
5561.9,5621.5,5561.75,5607.15,1120451952
5609.75,5629.95,5491.35,5505.35,1300304040
5490.05,5537.4,5460.8,5483.3,1230683744
5448.1,5449.8,5268.15,5281.2,870035367
5310.5,5391.1,5306.45,5375.5,863263989
5424.95,5458.8,5352.25,5385.2,975321456
5366.0,5372.45,5297.5,5339.75,867836505
5369.45,5392.55,5315.05,5359.35,782571443
5360.05,5369.6,5353.4,5359.4,113199762
5342.55,5344.5,5265.7,5280.35,665881177
5266.0,5382.05,5206.4,5222.4,882968903
5207.05,5243.85,5171.45,5220.45,770410384
5294.1,5342.3,5291.6,5333.55,715835045
5420.1,5421.9,5327.3,5359.55,767317435
5391.05,5438.65,5390.8,5429.5,808059786
5490.55,5499.4,5437.8,5463.9,869322739
5462.5,5462.5,5362.3,5380.5,775311020
5380.35,5445.65,5305.0,5317.9,997059819
5337.35,5340.7,5238.55,5257.05,671303978
5257.15,5297.35,5233.25,5274.85,657182933
5267.2,5372.35,5256.0,5364.95,773359717
5361.1,5385.95,5205.65,5228.45,920731684
5255.65,5312.0,5220.0,5278.2,668829615
5274.35,5274.95,5174.9,5184.25,691691718
5242.95,5277.95,5184.65,5243.15,787931936
5231.7,5236.55,5169.6,5194.75,696761603
5145.95,5194.3,5135.95,5178.85,875336426
5206.6,5307.1,5203.65,5295.55,738857110
5296.35,5331.55,5278.8,5317.9,585857582
5353.2,5378.75,5344.45,5358.5,708007670
5328.65,5338.4,5305.3,5322.9,611815751
5282.5,5287.9,5228.0,5234.4,509369032
5254.1,5255.8,5211.85,5243.6,650894305
5209.45,5263.65,5190.8,5226.85,685340170
5246.75,5290.6,5246.75,5276.85,685016002
5255.7,5306.75,5185.4,5207.45,644845568
5190.6,5233.5,5183.5,5226.2,490037552
5266.6,5298.2,5208.35,5289.7,653725362
5320.7,5342.0,5293.45,5300.0,691516704
5320.6,5342.45,5291.3,5332.4,583426058
5313.95,5336.15,5245.45,5290.85,579144562
5277.4,5310.55,5187.15,5200.6,557637034
5215.9,5232.35,5180.35,5222.65,542976187
5222.2,5236.1,5160.65,5202.0,578765910
5214.75,5215.6,5179.05,5189.0,727333456
5189.0,5223.05,5154.3,5190.6,570290316
5209.6,5216.4,5196.35,5209.0,77942285
5201.45,5262.15,5201.45,5248.15,539393859
5254.3,5279.6,5226.45,5239.15,570362834
5211.2,5217.3,5180.65,5188.4,555961044
5166.65,5177.2,5070.6,5086.85,661913437
5017.8,5124.75,4988.0,5114.15,722446120
5114.7,5119.95,4983.6,4999.95,650767418
4967.9,5016.25,4956.45,4974.8,662458638
4984.15,5039.3,4950.3,4965.7,640465617
4938.85,4976.25,4906.15,4928.9,625132530
4934.35,4957.2,4874.5,4907.8,517376180
4869.85,4955.2,4868.55,4942.8,596018202
4875.3,4882.25,4837.05,4858.25,646899943
4878.6,4922.25,4850.2,4870.2,580110958
4796.4,4908.5,4788.95,4891.45,589632368
4888.5,4937.5,4888.5,4906.05,495074520
4954.7,4956.35,4849.9,4860.5,540007982
4843.0,4853.75,4803.95,4835.65,496409187
4863.4,4931.9,4830.15,4921.4,524381497
4905.95,4935.8,4889.35,4920.4,498181959
4931.7,4994.95,4931.3,4985.65,451994260
5005.35,5020.15,4982.15,4990.1,514811423
4964.25,4982.25,4944.9,4950.75,547142797
4896.1,4949.25,4883.55,4924.25,912167883
4910.85,4925.0,4831.75,4841.6,548348862
4797.3,4858.3,4770.35,4848.15,507996241
4869.45,4898.95,4847.7,4863.3,498631700
4886.65,5010.45,4886.15,4997.1,690169417
5035.35,5059.65,5007.75,5049.65,651540611
5044.25,5084.45,4994.8,5068.35,619764268
5096.7,5124.45,5040.7,5054.1,722799966
5015.5,5128.9,5015.15,5115.9,623088434
5117.55,5144.9,5095.45,5121.45,608087896
5105.1,5130.0,5047.6,5054.75,534145200
5069.55,5146.2,5069.15,5139.05,522736583
5174.0,5190.2,5041.7,5064.25,588075076
5050.8,5113.6,5048.1,5103.85,541931095
5114.55,5141.7,5100.7,5120.55,544388506
5097.35,5170.4,5093.45,5165.0,566799832
5101.75,5159.8,5094.0,5146.05,636390843
5158.5,5194.6,5105.65,5114.65,571703600
5107.45,5134.55,5095.5,5120.8,485535550
5149.45,5160.1,5129.25,5141.9,535949335
5148.95,5159.05,5125.3,5149.15,707019128
5191.25,5286.25,5189.0,5278.9,797122511
5283.85,5302.15,5263.35,5278.6,700330723
5298.85,5317.0,5265.95,5287.95,750944563
5310.4,5317.65,5273.3,5302.55,744747844
5297.05,5333.65,5288.85,5327.3,792652245
5324.7,5327.2,5287.75,5316.95,737903851
5283.7,5300.6,5257.75,5275.15,612317284
5286.6,5348.55,5284.55,5345.35,642941557
5315.25,5336.45,5300.25,5306.3,657135967
5240.0,5261.75,5217.7,5235.25,626543116
5242.75,5267.15,5216.85,5227.25,584423782
5232.35,5246.85,5190.45,5197.25,517521015
5228.05,5236.7,5181.7,5192.85,518852683
5199.1,5222.85,5169.05,5216.3,539685920
5249.85,5257.75,5233.15,5242.7,527529812
5233.55,5238.7,5197.5,5205.1,477414631
5163.25,5164.2,5108.1,5117.95,478764826
5128.8,5144.0,5103.25,5128.2,550846364
5118.4,5121.6,5076.6,5109.6,594210002
5126.3,5126.3,5032.4,5043.0,926518759
5124.3,5149.95,5077.5,5099.85,690372499
5129.75,5206.6,5129.75,5199.8,533405603
5214.85,5234.55,5154.05,5229.0,614675446
5220.7,5246.35,5212.65,5240.5,550915409
5233.1,5236.9,5209.95,5227.75,449343787
5195.6,5220.2,5164.65,5215.7,537130270
5260.85,5293.2,5260.85,5282.55,501579965
5295.4,5350.1,5281.65,5336.7,552922585
5345.25,5377.6,5331.05,5338.0,669670334
5348.3,5368.2,5312.1,5322.95,652654420
5308.2,5330.1,5294.1,5320.4,530773215
5316.35,5352.45,5309.05,5347.9,507334526
5343.25,5387.05,5328.8,5380.35,549527465
5385.95,5390.65,5356.65,5362.95,610439669
5368.6,5399.95,5341.7,5366.3,651105822
5368.7,5425.15,5368.7,5421.0,513710695
5395.75,5433.35,5394.8,5412.85,528255211
5426.15,5448.6,5393.85,5415.35,591775813
5392.6,5399.65,5371.0,5386.7,594250495
5387.85,5399.15,5346.65,5350.25,505173096
5348.05,5359.25,5312.6,5334.6,651012118
5343.85,5345.5,5282.7,5287.8,590391611
5268.6,5342.8,5255.05,5315.05,842456351
5298.2,5303.25,5238.9,5258.5,604293360
5276.5,5295.8,5243.15,5253.75,469983449
5249.15,5278.35,5233.2,5274.0,520272238
5243.9,5259.5,5215.7,5225.7,517816670
5217.65,5260.6,5217.65,5238.4,494207699
5309.45,5347.15,5309.2,5342.1,520707909
5343.65,5366.3,5343.45,5358.7,75696522
5361.9,5375.45,5349.1,5363.45,469837072
5336.1,5393.35,5332.1,5390.0,522986284
5404.45,5435.55,5393.95,5431.0,583478652
5435.2,5447.45,5421.85,5435.35,549134467
5528.35,5586.65,5526.95,5577.65,803113016
5631.75,5652.2,5585.15,5610.0,1003045607
5602.4,5620.55,5586.45,5600.05,918115634
5536.95,5581.35,5534.9,5554.25,768068766
5577.0,5720.0,5575.45,5691.15,1109938590
5691.95,5709.85,5662.75,5669.6,1038689596
5674.9,5702.7,5652.45,5673.9,1079023143
5653.4,5672.8,5638.65,5663.45,946269773
5673.75,5693.7,5639.7,5649.5,1176634548
5684.8,5735.15,5683.45,5703.3,812804304
5704.75,5722.95,5694.0,5718.8,652119921
5727.7,5743.25,5715.8,5731.25,786746369
5815.0,5815.35,4888.2,5746.95,969193979
5751.85,5751.85,5666.2,5676.0,713286691
5708.15,5728.65,5677.9,5704.6,707131984
5671.15,5686.5,5647.05,5652.15,700886437
5663.5,5721.1,5636.95,5708.05,855116808
5681.7,5725.0,5659.35,5676.05,809755786
5674.25,5693.7,5651.05,5687.25,558491708
5705.6,5714.0,5635.6,5648.0,657026626
5681.1,5684.35,5633.9,5660.25,681476513
5675.3,5722.5,5650.55,5718.7,726714127
5703.3,5711.7,5660.0,5684.25,661771784
5667.6,5721.55,5658.05,5717.15,514015699
5715.65,5720.8,5681.45,5691.4,554316421
5688.8,5718.75,5685.7,5705.3,792911104
5683.55,5697.2,5641.75,5664.3,625233411
5665.2,5698.3,5645.1,5665.6,538574529
5656.35,5689.9,5589.9,5597.9,615484571
5596.75,5624.4,5583.05,5619.7,599124126
5609.85,5649.75,5601.95,5645.05,575526745
5696.35,5711.3,5682.55,5697.7,625572725
5693.05,5709.2,5679.5,5704.2,478566402
5694.1,5730.8,5693.65,5724.4,552477139
5718.6,5777.3,5711.4,5760.1,701365929
5709.0,5744.5,5693.95,5738.75,683817256
5731.1,5751.7,5677.75,5686.25,676171141
5688.45,5718.9,5665.75,5683.7,643465678
5689.7,5698.25,5660.35,5666.95,254963004
5650.35,5651.65,5603.55,5631.0,806835554
5624.8,5650.15,5559.8,5574.05,736792247
5577.3,5592.75,5549.25,5571.4,567605084
5604.8,5613.7,5548.35,5571.55,645519552
5582.5,5620.2,5561.4,5614.8,566762153
5628.6,5643.35,5608.0,5627.75,532255354
5635.45,5637.75,5593.55,5626.6,552898922
5648.65,5649.2,5623.45,5635.9,619633749
5658.5,5733.2,5658.0,5727.45,870967036
5736.7,5833.5,5736.1,5825.0,1118285627
5836.0,5885.25,5827.85,5879.85,0
5878.25,5899.15,5854.6,5870.95,839250226
5866.8,5894.95,5859.0,5889.25,850319418
5906.6,5917.8,5891.35,5900.5,880217361
5926.3,5942.55,5838.9,5930.9,919707891
5934.0,5949.85,5888.65,5907.4,877036253
5916.05,5919.95,5888.1,5908.9,691789151
5923.8,5965.15,5865.45,5898.8,850682188
5917.8,5924.6,5874.25,5888.0,726239161
5900.35,5907.45,5841.35,5851.5,798812546
5846.9,5886.1,5839.15,5879.6,732301555
5860.5,5886.05,5850.15,5857.9,659503123
5873.6,5905.8,5823.15,5896.8,856345809
5917.3,5939.4,5910.8,5929.6,844702875
5934.45,5937.6,5881.45,5916.4,816407134
5888.0,5888.0,5841.65,5847.7,717721687
5869.0,5871.9,5844.7,5855.75,522398494
5864.95,5917.3,5859.55,5905.6,613002641
5930.2,5930.8,5864.7,5870.1,917628203
5887.15,5915.75,5879.5,5908.35,676504300
5901.2,5919.0,5897.15,5905.1,553623011
5937.65,5963.9,5935.2,5950.85,588265186
5982.6,6006.05,5982.0,5993.25,761676722
6015.8,6017.0,5986.55,6009.5,798950616
6011.95,6020.75,5981.55,6016.15,908338676
6042.15,6042.15,5977.15,5988.4,892159612
5983.45,6007.05,5964.4,6001.7,770941877
6006.2,6020.1,5958.45,5971.5,958124884
5998.8,6005.15,5947.3,5968.65,898863577
6012.4,6018.85,5940.6,5951.3,773627860
5967.2,6036.9,5962.15,6024.05,670600280
6037.85,6068.5,6018.6,6056.6,698506350
6049.0,6055.95,5992.05,6001.85,719211472
6001.25,6053.2,5988.1,6039.2,690165946
6059.85,6083.4,6048.3,6064.4,712901738
6085.75,6094.35,6065.1,6082.3,611671513
6080.15,6101.3,6040.5,6048.5,676835913
6052.85,6069.8,6021.15,6054.3,785497450
6046.2,6065.3,6007.85,6019.35,986982552
6024.5,6080.55,6014.45,6074.65,900277675
6082.1,6088.4,6061.4,6074.8,621124660
6064.7,6111.8,6042.45,6049.9,809295113
6065.0,6071.95,6044.15,6055.75,706502400
6045.65,6058.05,6025.15,6034.75,999926088
6040.95,6052.95,5983.2,5998.9,759368252
6025.2,6038.5,5981.25,5987.25,656177347
5948.2,5970.35,5946.9,5956.9,657156929
5988.05,5990.9,5953.15,5959.2,678608004
5936.45,5978.5,5927.6,5938.8,673942779
5929.1,5953.7,5883.65,5903.5,698759426
5920.05,5924.15,5879.1,5897.85,514571115
5894.35,5927.65,5886.45,5922.5,756391802
5943.15,5969.5,5922.95,5932.95,701029539
5933.2,5940.2,5884.55,5896.95,804648771
5869.95,5899.95,5853.9,5887.4,647895374
5888.65,5911.0,5878.45,5898.2,503997453
5900.2,5947.55,5883.15,5939.7,538876391
5966.3,5971.0,5937.55,5943.05,667854877
5909.65,5921.15,5844.4,5852.25,641771304
5837.95,5873.8,5835.8,5850.3,564678828
5870.55,5878.4,5825.0,5854.75,644376659
5838.3,5838.85,5748.6,5761.35,635471087
5784.9,5818.2,5749.7,5796.9,766724063
5834.35,5849.9,5671.9,5693.05,1414992875
5702.45,5739.45,5679.9,5719.7,746376132
5704.7,5712.0,5663.6,5698.5,846399309
5722.45,5790.1,5722.4,5784.25,746477846
5816.4,5828.7,5795.05,5818.6,725172267
5801.3,5878.0,5801.3,5863.3,586058880
5883.65,5952.85,5883.0,5945.7,658787714
5946.1,5971.2,5930.35,5942.35,552326736
5944.6,5952.0,5893.65,5914.1,580754122
5884.8,5893.85,5842.25,5851.2,557182970
5845.95,5920.15,5791.75,5908.95,644028835
5914.9,5945.65,5861.0,5872.6,749149315
5816.75,5850.2,5814.35,5835.25,467946233
5859.5,5863.6,5724.3,5745.95,736957073
5740.55,5745.3,5682.3,5694.4,829829489
5705.9,5757.75,5647.95,5658.75,746205087
5659.8,5691.45,5631.8,5651.35,689102342
5707.3,5718.4,5624.4,5633.85,691105907
5613.75,5655.3,5612.05,5641.6,561578307
5647.75,5692.95,5604.85,5682.55,0
5697.35,5720.95,5675.9,5704.4,504737626
5701.7,5754.6,5687.15,5748.1,589027789
5740.2,5744.95,5650.1,5672.9,704696314
5640.65,5644.45,5565.65,5574.75,586568118
5568.1,5577.3,5534.7,5553.25,559893195
5550.5,5569.2,5537.05,5542.95,444242868
5568.75,5603.05,5487.0,5495.1,560330015
5536.25,5569.25,5477.2,5558.7,599358943
5601.65,5610.65,5542.85,5594.0,575652900
5520.7,5544.5,5494.9,5528.55,500002334
5508.5,5592.85,5500.3,5568.4,522230608
5562.45,5699.25,5555.85,5688.95,589264728
5708.65,5732.15,5669.0,5688.7,688696835
5682.7,5794.35,5681.85,5783.1,597810714
5789.85,5844.85,5789.8,5834.4,666876439
5843.1,5844.3,5791.55,5836.9,614782891
5856.1,5924.6,5853.3,5916.3,755029004
5899.75,5907.05,5860.5,5871.45,574787873
5877.6,5918.65,5868.8,5904.1,524051689
5932.6,5962.3,5867.8,5930.2,646614038
5911.4,6019.45,5910.95,5999.35,622657664
5993.5,6000.3,5930.15,5944.0,625343444
5944.9,5976.5,5928.45,5971.05,521931777
5983.45,6050.5,5982.95,6043.55,587135499
6064.15,6083.55,6024.95,6069.3,587116344
6078.35,6084.7,6040.45,6050.15,556261908
6046.25,6105.3,6045.6,6094.75,518276525
6088.2,6114.55,6084.15,6107.25,75688341
6098.2,6104.95,5972.9,5980.45,486456501
5989.7,6026.2,5970.05,5995.4,460887707
6018.85,6157.1,6018.85,6146.75,694796314
6128.25,6187.3,6128.25,6169.9,694067036
6172.95,6199.95,6146.15,6187.3,669869825
6198.0,6229.45,6146.05,6156.9,596267667
6152.35,6180.25,6102.35,6114.1,559599608
6127.05,6147.6,6074.45,6094.5,564906401
6050.4,6081.45,5955.7,5967.05,675421031
6010.7,6015.3,5936.8,5983.55,533005913
5989.4,6099.9,5975.55,6083.15,430117556
6086.35,6127.65,6055.4,6111.25,511053256
6120.45,6125.05,6069.8,6104.3,510786861
6072.15,6133.75,6072.15,6124.05,685555957
6098.7,6106.25,5975.55,5985.95,708603198
5997.35,6011.0,5916.35,5939.3,497425020
5941.1,5981.6,5910.25,5919.45,489146999
5908.3,5935.2,5883.7,5923.85,507666014
5895.0,5956.55,5869.5,5921.4,510833572
5900.05,5972.7,5871.3,5881.0,513410459
5907.9,5931.65,5857.4,5878.0,534635009
5848.75,5868.05,5780.35,5788.8,664012104
5771.75,5792.9,5738.6,5760.2,601569660
5709.35,5729.85,5683.1,5699.1,566361087
5748.95,5819.4,5739.4,5808.4,532788444
5820.4,5854.9,5770.25,5850.05,489702272
5841.9,5863.4,5804.3,5813.6,528798705
5805.75,5828.4,5777.9,5822.25,508241421
5754.15,5755.0,5645.65,5655.9,596668161
5639.9,5686.15,5616.85,5667.65,711303279
5638.05,5640.0,5566.25,5590.25,606959278
5606.95,5666.25,5570.25,5609.1,703751413
5627.95,5635.25,5579.35,5588.7,571338144
5647.95,5699.35,5630.95,5682.35,745982873
5749.5,5852.95,5749.5,5842.2,682727853
5834.1,5904.35,5822.2,5898.85,616894533
5885.5,5898.8,5852.3,5857.55,608879405
5811.95,5815.0,5760.4,5770.9,624001324
5794.75,5848.2,5786.05,5836.95,658276290
5889.95,5900.45,5858.45,5867.9,488808583
5833.15,5833.85,5775.55,5811.55,520908389
5834.6,5864.95,5834.6,5859.0,523055509
5869.9,5879.35,5802.85,5816.7,514152920
5894.5,5948.85,5887.95,5935.1,482503467
6000.5,6019.0,5951.15,6009.0,471580493
5991.2,6038.2,5980.95,6030.8,545422543
5930.8,5966.05,5910.95,5955.25,603574904
5972.25,5989.8,5926.75,5973.3,721200843
5984.7,6051.1,5974.55,6038.05,589244285
6057.2,6066.85,6020.25,6029.2,564664823
6009.75,6064.15,6004.25,6031.8,447804742
6064.3,6093.35,6061.3,6077.8,507781689
6032.2,6047.25,5962.6,5990.5,569208124
5970.4,5990.65,5896.4,5907.5,736085678
5937.95,5944.5,5869.5,5886.2,584410245
5869.95,5886.0,5825.8,5831.65,521534483
5836.05,5861.3,5747.6,5755.05,590509348
5738.35,5752.1,5675.75,5742.0,784504357
5776.9,5808.5,5676.85,5727.85,768196524
5750.05,5761.85,5649.0,5677.9,726755760
5682.4,5721.0,5661.5,5685.4,614926520
5664.9,5664.9,5521.8,5542.25,683935647
5549.3,5561.45,5486.85,5519.1,731749328
5510.05,5577.6,5510.05,5565.65,599000446
5606.7,5644.1,5557.1,5612.4,582196699
5600.25,5704.75,5578.9,5699.3,653718733
5715.4,5754.55,5690.2,5742.3,673494492
5705.45,5716.6,5496.05,5507.85,681292714
5497.55,5499.65,5360.65,5414.75,619655955
5353.45,5417.8,5306.35,5401.45,711067868
5494.45,5504.1,5268.45,5302.55,719629738
5282.8,5418.95,5254.05,5408.45,716908459
5428.75,5478.8,5377.8,5471.75,621001380
5499.4,5528.7,5454.45,5476.5,633678335
5426.5,5427.4,5274.25,5287.45,660359724
5233.45,5317.7,5118.85,5285.0,791337807
5316.5,5428.9,5303.0,5409.05,885434188
5407.45,5493.3,5360.2,5471.8,771128391
5480.25,5564.9,5478.85,5550.75,572530487
5574.7,5580.95,5323.75,5341.45,626243635
5358.65,5460.25,5318.9,5448.1,585031773
5553.75,5625.75,5552.7,5592.95,755517376
5617.45,5688.6,5566.15,5680.4,706812239
5738.5,5904.85,5738.2,5896.75,707911383
5887.25,5924.35,5832.7,5913.15,848421881
5931.15,5932.0,5815.8,5850.7,833986498
5828.0,5884.3,5822.9,5850.6,675414572
5930.3,5957.25,5798.15,5840.55,661717278
5824.2,5857.8,5804.9,5850.2,451745188
5872.75,5916.9,5840.2,5899.45,456927505
6044.15,6142.5,6040.15,6115.55,861213976
6104.55,6130.95,5932.85,6012.1,934552421
5945.8,5989.4,5871.4,5889.75,544149191
5855.0,5938.4,5854.55,5892.45,538518902
5901.55,5910.55,5811.1,5873.85,597319039
5872.8,5917.65,5864.1,5882.25,668670432
5905.55,5909.2,5819.3,5833.2,547424127
5801.05,5810.2,5718.5,5735.3,490750536
5756.1,5786.45,5700.95,5780.05,507571403
5819.1,5917.6,5802.7,5909.7,617064768
5891.3,5950.45,5885.0,5907.3,594144948
5889.05,5912.0,5825.85,5906.15,478181760
5975.0,5981.7,5913.0,5928.4,580671129
5893.25,6015.5,5877.1,6007.45,649407328
6001.05,6033.95,5979.8,6020.95,560102120
6104.85,6107.6,6046.4,6096.2,612458928
6093.0,6124.1,6082.9,6112.7,538545953
6147.55,6156.3,6056.55,6089.05,641349462
6098.5,6110.75,6032.55,6045.85,630932777
6070.9,6201.45,6070.9,6189.35,649817598
6202.0,6218.95,6163.3,6204.95,692190599
6192.3,6220.1,6181.8,6202.8,780829417
6209.55,6217.95,6116.6,6178.35,717320439
6162.8,6252.45,6142.95,6164.35,711875460
6154.0,6174.75,6125.95,6144.9,524926552
6155.1,6168.75,6094.1,6101.1,502800784
6107.55,6228.05,6079.2,6220.9,639867745
6230.8,6269.2,6222.6,6251.7,605264729
6237.15,6309.05,6235.9,6299.15,899487974
6289.75,6332.6,6286.95,6307.2,892585247
6332.05,6342.95,6311.15,6317.35,182578015
6282.15,6304.75,6244.3,6253.15,794435331
6260.55,6269.7,6208.7,6215.15,684803833
6228.9,6288.95,6180.8,6187.25,686059354
6170.15,6185.15,6120.95,6140.75,601700899
6110.4,6141.65,6067.75,6078.8,580701972
6087.25,6108.7,6011.75,6018.05,608968477
5998.85,6042.25,5972.45,5989.6,569145440
6037.0,6101.65,6036.65,6056.15,527842208
6111.05,6196.8,6110.4,6189.0,565259607
6197.25,6212.4,6180.2,6203.35,618595349
6186.85,6204.35,6106.95,6122.9,691911304
6096.5,6097.35,5985.4,5999.05,554082506
6027.35,6049.6,5972.8,5995.45,494391154
6035.95,6123.5,6035.95,6115.35,483525397
6099.25,6112.7,6047.75,6059.1,750715804
6062.7,6074.0,6030.3,6057.1,505904269
6092.0,6112.95,6068.3,6091.85,789880195
6103.9,6182.5,6103.8,6176.1,650095858
6171.15,6228.7,6171.15,6217.85,572685937
6204.25,6225.4,6191.4,6201.85,604223558
6187.95,6209.15,6149.9,6160.95,797007429
6262.45,6300.55,6232.0,6241.1,704123620
6234.4,6275.35,6230.75,6259.9,609474757
6415.0,6415.25,6345.0,6363.9,711164807
6354.7,6362.25,6307.55,6332.85,687538097
6307.2,6326.6,6280.25,6307.9,552035437
6276.75,6286.85,6230.55,6237.05,520166894
6201.3,6208.6,6161.4,6168.4,511866742
6168.35,6183.25,6146.05,6154.7,500369795
6178.2,6190.55,6133.0,6139.05,531434116
6129.95,6236.0,6129.95,6217.15,670007653
6253.9,6263.75,6150.7,6166.65,835875558
6179.95,6284.5,6170.35,6274.25,690769639
6267.2,6317.5,6266.95,6284.5,705472857
6296.45,6301.5,6262.0,6268.4,621756013
6270.1,6302.75,6259.45,6278.9,858824781
6292.8,6324.9,6289.4,6313.8,581139143
6336.4,6344.05,6273.15,6291.1,530134404
6307.35,6317.3,6287.3,6304.0,600011022
6323.8,6327.2,6298.25,6301.65,573342383
6301.25,6358.3,6211.3,6221.15,907537593
6194.55,6221.7,6171.25,6211.15,642453505
6220.85,6224.7,6170.25,6191.45,613704297
6203.9,6221.5,6144.75,6162.25,749543268
6178.05,6192.1,6160.35,6174.6,737525306
6178.85,6239.1,6139.6,6171.45,701018310
6189.55,6288.2,6189.55,6272.75,545588088
6260.25,6280.35,6234.15,6241.85,501376420
6265.95,6325.2,6265.3,6320.9,594396493
6341.35,6346.5,6299.85,6318.9,543906076
6306.25,6327.1,6246.35,6261.65,556905468
6261.75,6307.45,6243.35,6303.95,509041969
6320.15,6330.3,6297.9,6313.8,529743310
6309.05,6349.95,6287.45,6338.95,530245573
6325.95,6355.6,6316.4,6345.65,509499474
6301.65,6331.45,6263.9,6266.75,517372400
6186.3,6188.55,6130.25,6135.85,628937879
6131.85,6163.6,6085.95,6126.25,616912104
6161.0,6170.45,6109.8,6120.25,548725480
6067.0,6082.85,6027.25,6073.7,744810962
6082.75,6097.85,6067.35,6089.5,591471589
6058.8,6074.85,5994.45,6001.8,509507435
5947.6,6017.8,5933.3,6000.9,593531430
6004.25,6028.05,5962.05,6022.4,543141231
6028.35,6048.35,5965.4,6036.3,557401050
6077.65,6079.95,6030.9,6063.2,546595347
6072.8,6083.05,6046.4,6053.45,482255935
6072.45,6081.85,6053.25,6062.7,473760166
6085.35,6106.6,6077.4,6084.0,487763825
6087.55,6094.4,5991.1,6001.1,489840992
6023.75,6056.4,5984.6,6048.35,476123906
6057.1,6080.65,6038.3,6073.3,406406519
6071.3,6141.7,6066.8,6127.1,448842487
6132.05,6160.35,6125.75,6152.75,406114420
6127.15,6129.1,6086.45,6091.45,505065003
6108.3,6159.65,6108.0,6155.45,471136794
6140.95,6191.85,6130.8,6186.1,467304428
6205.7,6216.85,6176.6,6200.05,500267069
6202.45,6245.95,6202.1,6238.8,632629656
6228.45,6282.7,6228.1,6276.95,639241058
6264.35,6277.75,6212.25,6221.45,553445237
6216.75,6302.15,6215.7,6297.95,595689193
6328.45,6336.25,6287.8,6328.65,625017290
6344.75,6406.6,6339.7,6401.15,745511315
6413.95,6537.8,6413.55,6526.65,1014289911
6491.7,6562.2,6487.35,6537.25,813024817
6537.35,6562.85,6494.25,6511.9,814975809
6497.5,6546.15,6487.3,6516.9,639612460
6491.75,6561.45,6476.65,6493.1,672575140
6447.25,6518.45,6432.7,6504.2,596804802
6532.45,6574.95,6497.65,6516.65,624344922
6530.0,6541.2,6506.0,6524.05,621934450
6508.35,6523.65,6473.25,6483.1,591726731
6515.2,6522.9,6485.7,6493.2,733025566
6497.8,6502.65,6481.35,6494.9,90860320
6510.5,6591.5,6510.5,6583.5,594475565
