datetime,open,high,low,close,volume,month-year,PP,R1,S1,R2,S2,R3,S3,rsi,ema,sma,UP_BB,MID_BB,LOW_BB
2009-01-16,2737.0,2835.65,2724.2,2828.45,609026987,2008-12,2886.883333333333,3203.0666666666666,2663.3166666666666,3426.633333333333,2347.133333333333,3742.8166666666666,2123.5666666666666,45.65479812415489,2875.447898312472,2953.5675,3177.5641947859212,2953.5675,2729.570805214079
2009-01-19,2828.7,2868.2,2819.9,2846.2,625947732,2008-12,2886.883333333333,3203.0666666666666,2663.3166666666666,3426.633333333333,2347.133333333333,3742.8166666666666,2123.5666666666666,46.6105525770191,2870.130098619295,2943.79,3168.6064731509236,2943.79,2718.9735268490763
2009-01-20,2842.9,2842.9,2758.0,2796.6,562255190,2008-12,2886.883333333333,3203.0666666666666,2663.3166666666666,3426.633333333333,2347.133333333333,3742.8166666666666,2123.5666666666666,44.26772498899343,2856.760989779423,2935.9025,3169.5780709846863,2935.9025,2702.226929015314
2009-01-21,2777.4,2787.3,2690.2,2706.15,564470518,2008-12,2886.883333333333,3203.0666666666666,2663.3166666666666,3426.633333333333,2347.133333333333,3742.8166666666666,2123.5666666666666,40.29058207147786,2829.377173455892,2918.1725,3164.7221369395356,2918.1725,2671.6228630604646
2009-01-22,2714.7,2744.85,2681.4,2713.8,554394965,2008-12,2886.883333333333,3203.0666666666666,2663.3166666666666,3426.633333333333,2347.133333333333,3742.8166666666666,2123.5666666666666,40.775228410058325,2808.363141918457,2899.9875,3150.4680778399043,2899.9875,2649.506922160096
2009-01-23,2705.45,2765.55,2661.65,2678.55,683887876,2008-12,2886.883333333333,3203.0666666666666,2663.3166666666666,3426.633333333333,2347.133333333333,3742.8166666666666,2123.5666666666666,39.19648485975094,2784.7607524787377,2881.9500000000003,3141.496591193199,2881.9500000000003,2622.4034088068015
2009-01-27,2686.05,2777.3,2685.25,2771.35,575937502,2008-12,2886.883333333333,3203.0666666666666,2663.3166666666666,3426.633333333333,2347.133333333333,3742.8166666666666,2123.5666666666666,45.21076884805923,2782.32243384624,2872.085,3132.696308465327,2872.085,2611.473691534673
2009-01-28,2771.1,2855.4,2765.6,2849.5,736096578,2008-12,2886.883333333333,3203.0666666666666,2663.3166666666666,3426.633333333333,2347.133333333333,3742.8166666666666,2123.5666666666666,49.72108352998947,2794.5365367832874,2868.7175,3128.6677438448805,2868.7175,2608.76725615512
2009-01-29,2849.35,2873.85,2795.35,2823.95,908162106,2008-12,2886.883333333333,3203.0666666666666,2663.3166666666666,3426.633333333333,2347.133333333333,3742.8166666666666,2123.5666666666666,48.320560652342536,2799.884439186326,2867.0525000000002,3127.700855979871,2867.0525000000002,2606.4041440201295
2009-01-30,2824.05,2881.0,2774.1,2874.8,729726471,2008-12,2886.883333333333,3203.0666666666666,2663.3166666666666,3426.633333333333,2347.133333333333,3742.8166666666666,2123.5666666666666,51.26290820096094,2813.5054502433577,2864.6825000000003,3124.1412698941876,2864.6825000000003,2605.223730105813
2009-02-02,2872.35,2873.45,2760.7,2766.65,643215655,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,45.34912573405781,2804.986277471838,2854.0400000000004,3111.2388814128117,2854.0400000000004,2596.841118587189
2009-02-03,2773.5,2831.7,2752.9,2783.9,673176722,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,46.411028580993715,2801.152408840595,2841.562500000001,3086.6642072053764,2841.562500000001,2596.4607927946254
2009-02-04,2780.7,2842.2,2780.7,2803.05,744709994,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,47.62764626844024,2801.4974254150325,2829.377500000001,3055.998793075021,2829.377500000001,2602.756206924981
2009-02-05,2802.75,2816.8,2754.85,2780.05,695835437,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,46.268981282363306,2797.5978935213902,2812.3075000000013,2995.6570085212556,2812.3075000000013,2628.957991478747
2009-02-09,2843.05,2926.75,2840.15,2919.9,599122107,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,54.72606820414128,2819.8346401538647,2802.6625000000013,2934.9539164826447,2802.6625000000013,2670.371083517358
2009-02-10,2919.7,2957.4,2891.75,2934.5,726265748,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,55.51329706566654,2840.6828873986165,2803.367500000001,2938.285372333463,2803.367500000001,2668.4496276665395
2009-02-11,2933.0,2937.5,2877.6,2925.7,704667803,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,54.893727583017025,2856.1405442352316,2806.002500000001,2948.123471270937,2806.002500000001,2663.881528729065
2009-02-12,2927.4,2939.0,2886.55,2893.05,680897213,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,52.550290416087044,2862.8513543742806,2813.407500000001,2957.452653597721,2813.407500000001,2669.362346402281
2009-02-13,2896.95,2969.75,2896.85,2948.35,611747138,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,55.978168204350744,2878.396562669866,2819.060000000001,2974.518169936475,2819.060000000001,2663.601830063527
2009-02-16,2948.25,2953.2,2839.1,2848.5,617496490,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,49.0832000873764,2872.9608240026178,2824.650000000001,2975.8417954123024,2824.650000000001,2673.4582045876996
2009-02-17,2853.85,2854.65,2757.3,2770.5,493198438,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,44.47471708040222,2854.331583274869,2821.7525000000014,2974.752282597834,2821.7525000000014,2668.752717402169
2009-02-18,2755.15,2806.5,2736.65,2776.15,510294420,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,44.8784416094307,2840.1167499521657,2818.2500000000014,2972.055867898421,2818.2500000000014,2664.4441321015815
2009-02-20,2789.3,2789.3,2709.3,2736.45,426537294,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,42.537998186063945,2821.2682499608627,2815.242500000001,2972.927528696406,2815.242500000001,2657.5574713035962
2009-02-24,2737.25,2746.2,2677.55,2733.9,443587974,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,42.385098030097765,2805.3831136043423,2816.6300000000015,2970.902335173818,2816.6300000000015,2662.357664826185
2009-02-25,2733.45,2789.35,2733.45,2762.5,419519465,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,44.78237989793544,2797.586183858098,2819.0650000000014,2968.220777963798,2819.0650000000014,2669.909222036205
2009-02-26,2762.2,2797.8,2731.9,2785.65,584973786,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,46.71505323446758,2795.415968611171,2824.420000000001,2960.0929943651204,2824.420000000001,2688.7470056348816
2009-02-27,2785.7,2787.2,2708.45,2763.65,532467709,2009-01,2894.5500000000006,3127.450000000001,2641.9000000000015,3380.1,2409.000000000001,3613.000000000001,2156.3500000000017,45.09954455524804,2789.6403379545945,2824.035000000001,2960.3503773423877,2824.035000000001,2687.7196226576148
2009-03-02,2764.6,2764.6,2659.55,2674.6,461964217,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,39.191541401897275,2768.723912871941,2815.2900000000013,2965.664374811652,2815.2900000000013,2664.9156251883505
2009-03-03,2672.15,2688.5,2611.55,2622.4,482493819,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,36.19806919164877,2742.119565077043,2805.2125000000015,2977.3535464560678,2805.2125000000015,2633.071453543935
2009-03-04,2611.95,2655.7,2611.95,2645.2,464702113,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,38.41083882436552,2724.497825972126,2793.732500000001,2976.0994220966436,2793.732500000001,2611.3655779033584
2009-03-05,2645.9,2663.9,2564.1,2576.7,528838810,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,34.535509165718956,2697.625493977194,2784.235000000001,2989.590333751027,2784.235000000001,2578.879666248975
2009-03-06,2576.75,2628.1,2539.45,2620.15,563761364,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,38.75635767121573,2683.539040526795,2776.047500000001,2993.50422552257,2776.047500000001,2558.590774477432
2009-03-09,2620.1,2621.25,2555.6,2573.15,487599354,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,36.04880100096684,2663.4683058855594,2764.5525000000007,2998.7458805106485,2764.5525000000007,2530.359119489353
2009-03-12,2574.5,2646.1,2574.5,2617.45,508674744,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,40.283472240532056,2655.101341179094,2756.4225000000006,2999.0373109143525,2756.4225000000006,2513.8076890856487
2009-03-13,2616.6,2726.15,2616.6,2719.25,601548931,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,48.691415574230284,2666.7647336919863,2746.3900000000003,2977.45432567581,2746.3900000000003,2515.3256743241905
2009-03-16,2716.05,2781.95,2701.95,2777.25,628824724,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,52.7714578872462,2686.852963929807,2738.5275000000006,2953.6015348694186,2738.5275000000006,2523.4534651305826
2009-03-17,2776.35,2805.6,2738.7,2757.45,724691347,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,51.27252824793796,2699.6887886698423,2730.1150000000007,2927.6970414410384,2730.1150000000007,2532.532958558963
2009-03-18,2757.65,2836.05,2752.25,2794.7,705723614,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,53.924090580697595,2716.963554366235,2725.1975,2910.8493717250494,2725.1975,2539.545628274951
2009-03-19,2797.05,2822.25,2771.35,2807.15,610518128,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,54.809217565096766,2733.36108993601,2718.1375000000003,2878.2970388199356,2718.1375000000003,2557.977961180065
2009-03-20,2807.35,2816.1,2773.65,2807.05,549816991,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,54.80011154845472,2746.759073584008,2716.0650000000005,2870.38968078699,2716.0650000000005,2561.740319213011
2009-03-23,2807.25,2949.75,2807.25,2939.9,635617401,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,63.4806088737634,2781.875605659643,2724.5350000000008,2906.075439296593,2724.5350000000008,2542.9945607034088
2009-03-24,2923.8,3017.4,2914.5,2938.7,839902636,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,63.362238742614686,2810.389131903344,2732.6625000000004,2935.9682153033596,2732.6625000000004,2529.356784696641
2009-03-25,2938.8,2996.5,2923.3,2984.35,786997868,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,65.96242175741325,2842.0183806481905,2745.0575000000003,2976.1097024889823,2745.0575000000003,2514.0052975110184
2009-03-26,2982.25,3103.35,2982.25,3082.25,948182094,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,70.75579646378607,2885.696856893974,2762.4750000000004,3036.1289813341054,2762.4750000000004,2488.8210186658953
2009-03-27,3079.4,3123.35,3055.9,3108.65,879729349,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,71.9047984962691,2926.233792004161,2779.7825000000003,3092.2816668389005,2779.7825000000003,2467.2833331611
2009-03-30,3108.75,3110.2,2962.4,2978.15,723845002,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,59.46688677606713,2935.673102548859,2789.4075000000003,3113.673153862703,2789.4075000000003,2465.1418461372973
2009-03-31,2981.7,3054.3,2966.4,3020.95,827998191,2009-02,2803.65,2929.75,2637.55,3095.8499999999995,2511.4500000000003,3221.95,2345.3500000000004,61.80068402393516,2951.177992994521,2802.2725,3141.5008559418525,2802.2725,2463.0441440581476
2009-04-01,3023.85,3069.3,2965.7,3060.35,798847735,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,63.86339170536077,2971.027448813699,2821.5600000000004,3173.1970182446767,2821.5600000000004,2469.922981755324
2009-04-02,3061.05,3228.75,3061.05,3211.05,1028509494,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,70.43859128362557,3014.6679126657536,2850.9925000000003,3228.604808161442,2850.9925000000003,2473.3801918385584
2009-04-06,3211.35,3303.9,3211.35,3256.6,1047437438,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,72.0915322990516,3058.655564908344,2881.5625000000005,3285.6495374993588,2881.5625000000005,2477.475462500642
2009-04-08,3255.35,3357.05,3149.25,3342.95,1241352556,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,74.95097678462773,3110.3454621977357,2919.8750000000005,3345.788605676096,2919.8750000000005,2493.961394323905
2009-04-09,3346.0,3401.15,3307.05,3342.05,1237117152,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,74.86487965781164,3152.4735599799656,2955.9700000000003,3396.2770910171826,2955.9700000000003,2515.662908982818
2009-04-13,3342.2,3417.8,3334.15,3382.6,1166892941,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,76.19187554886557,3194.314730892699,2996.4425,3437.3627221207435,2996.4425,2555.5222778792568
2009-04-15,3381.45,3497.55,3311.8,3484.15,1390584097,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,79.1592700520851,3247.0120525485722,3039.7775000000006,3493.3671950714283,3039.7775000000006,2586.187804928573
2009-04-16,3484.35,3511.25,3354.2,3369.5,1484109551,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,68.7420591725372,3269.282588448832,3072.2900000000004,3522.524572861744,3072.2900000000004,2622.0554271382566
2009-04-17,3369.5,3489.85,3359.25,3384.4,1173668008,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,69.30736152360465,3290.2130269126806,3102.6475000000005,3551.0866480178743,3102.6475000000005,2654.2083519821267
2009-04-20,3384.75,3441.1,3339.45,3377.1,976865515,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,68.6522780326807,3306.010658383102,3133.6300000000006,3567.7850188584694,3133.6300000000006,2699.4749811415318
2009-04-21,3376.85,3414.7,3309.35,3365.3,1033489753,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,67.54098520691069,3316.7905386770835,3162.1600000000008,3578.085745295948,3162.1600000000008,2746.2342547040535
2009-04-22,3364.6,3401.1,3296.9,3330.3,1014399699,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,64.22038069161779,3319.246804372159,3188.317500000001,3576.5251226389514,3188.317500000001,2800.1098773610506
2009-04-23,3330.5,3439.9,3310.5,3423.7,947343015,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,68.6498607628258,3338.238294486312,3219.1500000000005,3578.191207941365,3219.1500000000005,2860.108792058636
2009-04-24,3423.6,3491.35,3402.9,3480.75,963202134,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,71.01060854981672,3364.149513670619,3246.1925000000006,3598.4370191553717,3246.1925000000006,2893.9479808446295
2009-04-27,3481.3,3517.25,3435.3,3470.0,911215407,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,69.94183756661869,3383.3950566395974,3272.7575000000006,3607.960477723934,3272.7575000000006,2937.554522276067
2009-04-28,3469.5,3471.95,3351.5,3362.35,826617141,2009-03,2894.5833333333335,3249.716666666667,2665.816666666667,3478.4833333333336,2310.6833333333334,3833.6166666666672,2081.916666666667,60.17473284981764,3379.568682705125,3291.657500000001,3601.337628963717,3291.657500000001,2981.977371036285
2009-05-04,3478.7,3664.5,3478.7,3654.0,934389090,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,71.70371292453954,3429.465285849648,3320.2450000000013,3652.089721066912,3320.2450000000013,2988.4002789330907
2009-05-05,3664.5,3682.2,3618.75,3661.9,1198631416,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,71.94066437339916,3471.726142967894,3347.907500000001,3696.405996804486,3347.907500000001,2999.409003195516
2009-05-06,3662.0,3717.05,3608.65,3625.05,1191350281,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,69.03661183583233,3499.603207882822,3380.252500000001,3704.727271708043,3380.252500000001,3055.7777282919587
2009-05-07,3617.15,3692.05,3617.15,3683.9,1016351524,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,71.04672876821786,3533.111715540491,3413.4000000000005,3719.193319089868,3413.4000000000005,3107.606680910133
2009-05-08,3681.8,3711.25,3582.85,3620.7,1065339405,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,66.08502111015608,3549.0368581694925,3441.417500000001,3713.5120245222442,3441.417500000001,3169.3229754777576
2009-05-11,3615.75,3660.2,3534.55,3554.6,900588227,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,61.26582667810939,3550.048338502312,3458.595000000001,3713.1600857835483,3458.595000000001,3204.029914216454
2009-05-12,3554.65,3691.65,3534.2,3681.1,970584708,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,66.32675447845115,3573.875913320074,3479.820000000001,3734.2658280262867,3479.820000000001,3225.3741719737154
2009-05-13,3668.75,3709.6,3610.2,3635.25,979372346,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,63.10824035722812,3585.0348381709696,3494.4350000000013,3749.333615335544,3494.4350000000013,3239.5363846644586
2009-05-14,3631.9,3631.9,3537.6,3593.45,796881689,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,60.23837485354942,3586.5648675944294,3507.005000000001,3755.3149693930895,3507.005000000001,3258.6950306069125
2009-05-15,3597.85,3686.25,3597.85,3671.65,836763996,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,63.575582591206356,3602.0348916681696,3521.4575000000004,3772.751384276981,3521.4575000000004,3270.16361572302
2009-05-18,3673.15,4384.3,3673.15,4323.15,8429805,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,79.22200607276896,3733.146729546684,3563.4075000000003,3992.7945157270883,3563.4075000000003,3134.020484272912
2009-05-19,4324.95,4509.4,4167.65,4318.45,1922594973,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,78.95850069632272,3839.5655059927417,3610.8550000000005,4141.765500837961,3610.8550000000005,3079.94449916204
2009-05-20,4318.75,4362.85,4244.7,4270.3,1598932736,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,76.16355130740605,3917.880868539516,3655.1500000000005,4247.378790249172,3655.1500000000005,3062.921209750829
2009-05-21,4270.35,4319.0,4199.2,4210.9,1521523176,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,72.7426615474759,3971.157074259604,3696.84,4321.413428509419,3696.84,3072.266571490581
2009-05-22,4211.85,4249.5,4155.85,4238.5,1309588993,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,73.34180383473243,4019.7648789396762,3740.5,4387.92763456622,3740.5,3093.0723654337803
2009-05-25,4238.1,4270.05,4205.1,4237.55,1308251619,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,73.28209431125283,4059.362173677917,3785.8625,4439.077968949567,3785.8625,3132.6470310504333
2009-05-26,4239.55,4256.05,4092.25,4116.7,1357573471,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,65.92890703580206,4069.7872330092046,3820.5125,4466.690736924621,3820.5125,3174.3342630753787
2009-05-27,4117.3,4286.45,4115.25,4276.05,1182626815,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,70.17807179805943,4107.289554280258,3860.2775,4515.744100579317,3860.2775,3204.810899420683
2009-05-28,4276.15,4354.85,4254.85,4337.1,1307263736,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,71.63749221528606,4149.073271683847,3903.6325000000006,4564.787908565188,3903.6325000000006,3242.477091434813
2009-05-29,4340.75,4488.05,4340.75,4448.95,1495791739,2009-04,3281.7666666666664,3597.833333333333,3046.283333333333,3833.3166666666666,2730.2166666666662,4149.383333333333,2494.7333333333327,74.13492308299789,4203.596313195875,3957.9625,4610.799665666161,3957.9625,3305.1253343338394
2009-06-01,4450.4,4545.4,4450.4,4529.9,1508091273,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,75.79604222095556,4262.924256251171,4001.7574999999997,4684.009812033487,4001.7574999999997,3319.505187966513
2009-06-02,4530.45,4586.4,4451.3,4525.25,1693625191,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,75.49610364237941,4310.619846023686,4044.925,4744.726929477205,4044.925,3345.123070522796
2009-06-03,4525.5,4574.9,4478.6,4530.7,1698572041,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,75.61788628259175,4350.634419473925,4090.2074999999995,4792.672579754892,4090.2074999999995,3387.7424202451075
2009-06-04,4530.3,4582.2,4453.45,4572.65,1670557856,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,76.58262262548212,4391.000888660484,4134.6449999999995,4841.109025198765,4134.6449999999995,3428.1809748012333
2009-06-05,4573.3,4636.85,4561.95,4586.9,1623126200,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,76.91674223912173,4426.618908904032,4182.955,4874.211116717991,4182.955,3491.698883282009
2009-06-08,4582.35,4611.4,4404.65,4429.9,1309415768,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,65.78068227275601,4427.21547092148,4226.719999999999,4861.8608374526375,4226.719999999999,3591.5791625473616
2009-06-09,4427.75,4562.45,4365.1,4550.95,1360124168,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,69.45291560818544,4449.712658026666,4270.212499999999,4867.976897463632,4270.212499999999,3672.448102536366
2009-06-10,4551.7,4688.95,4551.7,4655.25,1293906378,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,72.21926396486796,4487.08308384,4321.212499999999,4865.210271020314,4321.212499999999,3777.214728979683
2009-06-11,4657.4,4679.55,4586.15,4637.7,1262875736,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,71.05326374861339,4514.467977687273,4373.424999999998,4819.66956355242,4373.424999999998,3927.1804364475765
2009-06-12,4637.55,4693.2,4566.15,4583.4,1298881936,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,67.42599028370485,4527.001072653223,4419.012499999999,4737.040171555577,4419.012499999999,4100.984828444421
2009-06-15,4584.65,4601.05,4469.6,4484.0,1162829811,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,61.26075248249915,4519.182695807182,4427.0549999999985,4743.1081978956545,4427.0549999999985,4111.0018021043425
2009-06-16,4478.1,4537.95,4405.95,4517.8,1195855985,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,62.51587151720198,4518.931296569513,4437.022499999999,4751.315582130439,4437.022499999999,4122.729417869559
2009-06-17,4515.35,4517.8,4332.8,4356.15,1178383479,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,53.575710043557656,4489.334697193238,4441.314999999999,4748.65070098521,4441.314999999999,4133.979299014787
2009-06-18,4352.95,4375.3,4222.15,4251.4,1184157834,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,48.71417489466416,4446.073843158104,4443.339999999998,4745.058672939004,4443.339999999998,4141.621327060992
2009-06-19,4251.1,4326.2,4206.7,4313.6,1059466765,2009-05,4145.683333333333,4812.666666666667,3781.966666666667,5176.383333333332,3114.9833333333336,5843.366666666667,2751.2666666666673,51.52690022323924,4421.987689856631,4447.094999999999,4740.27133925681,4447.094999999999,4153.918660743188
