datetime,open,high,low,volume,close
2014-12-19,8230.45,8263.45,8208.6,889015531,8225.2
2014-12-22,8255.0,8330.95,8228.2,638609721,8324.0
2014-12-23,8324.6,8364.75,8252.85,692247649,8267.0
2014-12-24,8272.05,8286.4,8155.25,1028704134,8174.1
2014-12-26,8204.8,8234.55,8147.95,556967424,8200.7
2014-12-29,8214.7,8279.15,8214.7,609767713,8246.3
2014-12-30,8260.3,8268.25,8220.55,652010280,8248.25
2014-12-31,8243.9,8291.0,8243.75,677688225,8282.7
2015-01-01,8272.8,8294.7,8248.75,578724218,8284.0
2015-01-02,8288.7,8410.6,8288.7,823396868,8395.45
2015-01-05,8407.95,8445.6,8363.9,790128300,8378.4
2015-01-06,8325.3,8327.85,8111.35,872561586,8127.35
2015-01-07,8118.65,8151.2,8065.45,851938987,8102.1
2015-01-08,8191.4,8243.5,8167.3,828974552,8234.6
2015-01-09,8285.45,8303.3,8190.8,827850603,8284.5
2015-01-12,8291.35,8332.6,8245.6,748422025,8323.0
2015-01-13,8346.15,8356.65,8267.9,798904033,8299.4
2015-01-14,8307.25,8326.45,8236.65,784332642,8277.55
2015-01-15,8424.5,8527.1,8380.55,1078481121,8494.15
2015-01-16,8504.05,8530.75,8452.25,954683082,8513.8
2015-01-19,8550.05,8570.95,8531.5,899013147,8550.7
2015-01-20,8575.1,8707.9,8574.5,915005451,8695.6
2015-01-21,8719.65,8741.85,8689.6,907751479,8729.5
2015-01-22,8745.85,8774.15,8727.0,1010098739,8761.4
2015-01-23,8827.95,8866.4,8795.4,1026304897,8835.6
2015-01-27,8871.35,8925.05,8825.45,906826327,8910.5
2015-01-28,8902.75,8985.05,8874.05,980472115,8914.3
2015-01-29,8901.5,8966.65,8861.25,1130608702,8952.35
2015-01-30,8996.6,8996.6,8775.1,1299161078,8808.9
2015-02-02,8802.5,8840.8,8751.1,1009471566,8797.4
2015-02-03,8823.15,8837.3,8726.65,1045265884,8756.55
2015-02-04,8789.15,8792.85,8704.4,1076774122,8723.7
2015-02-05,8733.1,8838.45,8683.65,935261086,8711.7
2015-02-06,8696.85,8726.2,8645.55,913163115,8661.05
2015-02-09,8584.4,8605.55,8516.35,820768675,8526.35
2015-02-10,8478.1,8646.25,8470.5,950340443,8565.55
2015-02-11,8603.3,8651.95,8593.65,902053371,8627.4
2015-02-12,8676.95,8732.55,8599.25,1017185607,8711.55
2015-02-13,8741.5,8822.1,8729.65,987580205,8805.5
2015-02-16,8831.4,8870.1,8793.4,1058920083,8809.35
2015-02-18,8811.55,8894.3,8808.9,1237816599,8869.1
2015-02-19,8883.05,8913.45,8794.45,1116580606,8895.3
2015-02-20,8895.5,8899.95,8816.3,1071693039,8833.6
2015-02-23,8856.85,8869.0,8736.1,934090102,8754.95
2015-02-24,8772.9,8800.5,8726.75,896060083,8762.1
2015-02-25,8801.9,8840.65,8751.4,811542117,8767.25
2015-02-26,8779.0,8786.05,8669.45,1005458290,8683.85
2015-02-27,8729.5,8856.95,8717.45,1320114514,8844.6
2015-02-28,8913.05,8941.1,8751.35,1291656846,8901.85
2015-03-02,8953.85,8972.35,8885.45,1099441808,8956.75
2015-03-03,8962.85,9008.4,8925.55,1032020202,8996.25
2015-03-04,9109.15,9119.2,8893.95,1337082719,8922.65
2015-03-05,8929.4,8957.55,8849.35,947679545,8937.75
2015-03-09,8891.15,8891.3,8740.45,906846595,8756.75
2015-03-10,8769.75,8778.0,8677.35,905124331,8712.05
2015-03-11,8728.75,8755.6,8682.35,890336228,8699.95
2015-03-12,8740.65,8787.2,8732.9,947950493,8776.0
2015-03-13,8844.05,8849.75,8631.75,947913512,8647.75
2015-03-16,8656.75,8663.55,8612.0,738640896,8633.15
2015-03-17,8689.1,8742.55,8630.8,838193971,8723.3
2015-03-18,8742.9,8747.25,8664.0,922157051,8685.9
2015-03-19,8749.45,8788.2,8614.65,857543892,8634.65
2015-03-20,8627.9,8627.9,8553.0,970931297,8570.9
2015-03-23,8591.55,8608.35,8540.55,731622393,8550.9
2015-03-24,8537.05,8627.75,8535.85,717971092,8542.95
2015-03-25,8568.9,8573.75,8516.55,729465908,8530.8
2015-03-26,8474.95,8499.45,8325.35,947993586,8342.15
2015-03-27,8396.0,8413.2,8269.15,853808520,8341.4
2015-03-30,8390.95,8504.55,8380.75,775742846,8492.3
2015-03-31,8527.6,8550.45,8454.15,906203558,8491.0
2015-04-01,8483.7,8603.4,8464.75,773736290,8586.25
2015-04-06,8615.8,8667.55,8573.75,874691723,8659.9
2015-04-07,8684.45,8693.6,8586.85,987652264,8660.3
2015-04-08,8698.95,8730.5,8679.8,1076386406,8714.4
2015-04-09,8756.2,8785.5,8682.45,1014567492,8778.3
2015-04-10,8774.35,8787.4,8733.6,932890955,8780.35
2015-04-13,8801.75,8841.65,8762.1,812637914,8834.0
2015-04-15,8844.75,8844.8,8722.4,1037727860,8750.2
2015-04-17,8698.05,8699.85,8596.7,707246494,8606.0
2015-04-20,8618.8,8619.95,8422.75,724183877,8448.1
2015-04-22,8400.4,8449.95,8284.7,795140731,8429.7
2015-04-23,8478.2,8504.95,8361.85,664398987,8398.3
2015-04-24,8405.7,8413.3,8273.35,751583117,8305.25
2015-04-27,8330.55,8334.45,8202.35,768838520,8213.8
2015-04-28,8215.55,8308.0,8185.15,787462309,8285.6
2015-04-29,8274.8,8308.2,8219.2,738463908,8239.75
2015-04-30,8224.5,8229.4,8144.75,989822529,8181.5
2015-05-04,8230.05,8346.0,8220.45,681337782,8331.95
2015-05-05,8338.4,8355.65,8280.6,697522711,8324.8
2015-05-06,8316.6,8331.95,8083.0,936633166,8097.0
2015-05-07,8077.0,8122.6,7997.15,920203432,8057.3
2015-05-08,8131.5,8224.95,8123.45,748804260,8191.5
2015-05-11,8243.2,8332.75,8224.65,679705700,8325.25
2015-05-12,8326.15,8326.65,8115.3,723874147,8126.95
2015-05-13,8181.55,8254.95,8089.8,814414547,8235.45
2015-05-14,8232.45,8236.25,8137.3,741115635,8224.2
2015-05-15,8240.3,8279.2,8212.2,777404671,8262.35
2015-05-18,8284.95,8384.6,8271.95,745073817,8373.65
2015-05-19,8356.2,8427.8,8335.0,772771487,8365.65
2015-05-20,8392.65,8440.35,8391.45,650451790,8423.25
2015-05-21,8434.5,8446.35,8382.5,636272739,8421.0
2015-05-22,8432.5,8489.55,8420.6,747712771,8458.95
2015-05-25,8438.15,8441.95,8364.15,633740570,8370.25
2015-05-26,8377.1,8378.9,8320.05,660658531,8339.35
2015-05-27,8302.75,8342.85,8277.95,694221535,8334.6
2015-05-28,8345.7,8364.5,8270.15,859219033,8319.0
2015-05-29,8327.1,8443.9,8305.7,1172427093,8433.65
2015-06-01,8417.25,8467.15,8405.4,632913377,8433.4
2015-06-02,8442.8,8445.35,8226.05,740836155,8236.45
2015-06-03,8232.45,8236.7,8094.15,1723482451,8135.1
2015-06-04,8155.15,8160.05,8056.75,984155664,8130.65
2015-06-05,8119.15,8191.0,8100.15,763725829,8114.7
2015-06-08,8124.35,8131.0,8030.55,649266822,8044.15
2015-06-09,8026.5,8057.15,8005.15,688011999,8022.4
2015-06-10,8024.15,8152.25,8023.8,718219870,8124.45
2015-06-11,8157.3,8163.05,7958.25,819799635,7965.35
2015-06-12,7959.85,7995.6,7940.3,681510588,7982.9
2015-06-15,7986.6,8057.7,7944.85,633576572,8013.9
2015-06-16,8004.2,8061.85,7952.35,626310215,8047.3
2015-06-17,8084.2,8136.85,8048.95,732561951,8091.55
2015-06-18,8113.7,8186.9,8101.8,709099703,8174.6
2015-06-19,8201.15,8250.8,8195.65,718028765,8224.95
2015-06-22,8259.3,8369.45,8257.4,837312310,8353.1
2015-06-23,8377.45,8398.45,8334.95,782752153,8381.55
2015-06-24,8399.4,8421.35,8338.9,809005749,8360.85
2015-06-25,8336.25,8423.15,8329.5,1055105596,8398.0
2015-06-26,8393.95,8408.55,8339.7,874583237,8381.1
2015-06-29,8247.05,8329.45,8195.65,777034012,8318.4
2015-06-30,8316.35,8378.0,8298.95,820101875,8368.5
2015-07-01,8376.25,8481.6,8370.15,798504040,8453.05
2015-07-02,8471.95,8479.25,8433.2,779890067,8444.9
2015-07-03,8440.1,8497.75,8424.15,711424640,8484.9
2015-07-06,8386.15,8533.15,8386.15,862185738,8522.15
2015-07-07,8525.5,8561.35,8483.85,953637762,8510.8
2015-07-08,8439.2,8457.5,8341.4,1058929763,8363.05
2015-07-09,8364.85,8400.3,8323.0,862188694,8328.55
2015-07-10,8365.7,8377.1,8315.4,837454328,8360.55
2015-07-13,8397.25,8471.65,8355.4,723474291,8459.65
2015-07-14,8470.6,8480.25,8424.1,870759147,8454.1
2015-07-16,8546.15,8616.1,8542.9,802998989,8608.05
2015-07-17,8623.65,8642.95,8593.15,805398918,8609.85
2015-07-20,8623.9,8624.1,8559.0,757797971,8603.45
2015-07-21,8601.5,8646.75,8517.9,882792885,8529.45
2015-07-22,8512.25,8643.9,8498.65,771823825,8633.5
2015-07-23,8643.95,8654.75,8573.8,804309562,8589.8
2015-07-24,8588.15,8589.15,8513.5,811020596,8521.55
2015-07-27,8492.1,8492.2,8351.55,753351789,8361.0
2015-07-28,8371.1,8397.4,8321.75,873402286,8337.0
2015-07-29,8365.6,8381.5,8338.45,883789744,8375.05
2015-07-30,8417.0,8458.9,8408.3,1218412529,8421.8
2015-07-31,8456.1,8548.95,8448.0,1021422376,8532.85
2015-08-03,8510.65,8563.95,8508.1,1112492695,8543.05
2015-08-04,8564.1,8565.15,8448.25,1075237719,8516.9
2015-08-05,8547.45,8591.85,8545.85,1297766322,8567.95
2015-08-06,8585.8,8606.3,8551.5,1085925174,8588.65
2015-08-07,8580.8,8595.95,8552.7,960050674,8564.6
2015-08-10,8577.0,8621.55,8497.8,945699125,8525.6
2015-08-11,8548.45,8556.25,8441.3,900155364,8462.35
2015-08-12,8445.7,8446.95,8337.95,977215097,8349.45
2015-08-13,8384.45,8429.5,8339.75,953357648,8355.85
2015-08-14,8402.35,8530.1,8381.2,948385356,8518.55
2015-08-17,8530.5,8530.6,8428.05,847340285,8477.3
2015-08-18,8505.85,8525.75,8433.6,827427130,8466.55
2015-08-19,8468.05,8520.45,8425.95,955640478,8495.15
2015-08-20,8471.05,8501.35,8359.75,1084273454,8372.75
2015-08-21,8305.4,8322.2,8225.05,928690929,8299.95
2015-08-24,8055.95,8060.05,7769.4,1377769570,7809.0
2015-08-25,7895.4,7925.4,7667.25,1458488354,7880.7
2015-08-26,7865.25,7930.05,7777.1,956446885,7791.85
2015-08-27,7921.6,7963.6,7862.3,1175898427,7948.95
2015-08-28,8053.7,8091.8,7961.65,899304630,8001.95
2015-08-31,8009.25,8043.6,7947.95,814491440,7971.3
2015-09-01,7907.95,7929.1,7746.5,762222782,7785.85
2015-09-02,7856.65,7862.55,7699.25,758277387,7717.0
2015-09-03,7774.45,7845.6,7754.05,726837472,7823.0
2015-09-04,7803.4,7804.9,7626.85,889570443,7655.05
2015-09-07,7685.85,7705.05,7545.9,732415604,7558.8
2015-09-08,7587.7,7720.9,7539.5,792701700,7688.25
2015-09-09,7805.85,7846.05,7764.55,879215434,7818.6
2015-09-10,7729.05,7819.85,7678.5,711471434,7788.1
2015-09-11,7833.8,7864.85,7759.9,755671433,7789.3
2015-09-14,7811.1,7879.95,7761.85,720238499,7872.25
2015-09-15,7867.35,7880.0,7799.75,763693590,7829.1
2015-09-16,7886.85,7913.9,7853.3,625210112,7899.15
2015-09-18,7967.45,8055.0,7955.85,1039472076,7981.9
2015-09-21,7911.5,7987.9,7908.35,997576549,7977.1
2015-09-22,8014.8,8021.6,7787.75,871930644,7812.0
2015-09-23,7737.35,7882.9,7723.25,841192124,7845.95
2015-09-24,7838.4,7894.5,7804.1,963014003,7868.5
2015-09-28,7892.8,7893.95,7787.95,693638890,7795.7
2015-09-29,7725.7,7926.55,7691.2,985340841,7843.3
2015-09-30,7924.25,7957.7,7874.5,901035550,7948.9
2015-10-01,7992.05,8008.25,7930.65,856937528,7950.9
2015-10-05,8005.1,8128.9,8005.1,881153250,8119.3
2015-10-06,8180.45,8180.95,8096.5,974568224,8152.9
2015-10-07,8146.2,8188.9,8132.9,1174293805,8177.4
2015-10-08,8196.75,8196.75,8105.85,929370265,8129.35
2015-10-09,8186.35,8232.2,8139.65,925883976,8189.7
2015-10-12,8231.5,8244.5,8128.2,889109371,8143.6
2015-10-13,8121.95,8150.25,8088.6,820952696,8131.7
2015-10-14,8102.4,8139.3,8096.35,862958430,8107.9
2015-10-15,8134.35,8190.55,8129.8,887364998,8179.5
2015-10-16,8193.65,8246.4,8147.65,790399663,8238.15
2015-10-19,8262.55,8283.05,8239.2,803692417,8275.05
2015-10-20,8280.3,8294.05,8229.2,1037963197,8261.65
2015-10-21,8258.35,8294.4,8217.15,962289970,8251.7
2015-10-23,8308.25,8328.1,8280.75,801184300,8295.45
2015-10-26,8333.65,8336.3,8252.05,704347335,8260.55
2015-10-27,8230.35,8241.95,8217.05,770527990,8232.9
2015-10-28,8188.9,8209.1,8131.8,855072610,8171.2
2015-10-29,8175.45,8179.6,8098.0,1037889194,8111.75
2015-10-30,8123.55,8146.1,8044.4,939774530,8065.8
2015-11-02,8054.55,8060.7,7995.6,822732086,8050.8
2015-11-03,8086.35,8100.35,8031.75,802679262,8060.7
2015-11-04,8104.9,8116.1,8027.3,740500526,8040.2
2015-11-05,8030.35,8031.2,7944.1,734630724,7955.45
2015-11-06,7956.55,8002.65,7926.15,820807598,7954.3
2015-11-09,7788.25,7937.75,7771.7,853532988,7915.2
2015-11-10,7877.6,7885.1,7772.85,834735644,7783.35
2015-11-11,7838.8,7847.95,7819.1,189245088,7825.0
2015-11-13,7762.45,7775.1,7730.9,791358494,7762.25
2015-11-16,7732.95,7838.85,7714.15,867360142,7806.6
2015-11-17,7848.75,7860.45,7793.0,873607916,7837.55
2015-11-18,7823.15,7843.4,7725.05,978194293,7731.8
2015-11-19,7788.5,7854.9,7765.45,785517574,7842.75
2015-11-20,7841.9,7906.95,7817.8,922877466,7856.55
2015-11-23,7869.5,7877.5,7825.2,735382288,7849.25
2015-11-24,7837.0,7870.35,7812.65,902285790,7831.6
2015-11-26,7837.15,7897.1,7832.0,1239070070,7883.8
2015-11-27,7910.6,7959.3,7879.45,1074124825,7942.7
2015-11-30,7936.25,7966.0,7922.8,1401982434,7935.25
2015-12-01,7958.15,7972.15,7934.15,1060242572,7954.9
2015-12-02,7976.7,7979.3,7910.8,979271893,7931.35
2015-12-03,7902.3,7912.3,7853.3,1077254003,7864.15
2015-12-04,7817.6,7821.4,7775.7,1119425489,7781.9
2015-12-07,7816.55,7825.4,7746.05,866759619,7765.4
2015-12-08,7738.5,7771.25,7685.45,899967063,7701.7
2015-12-09,7695.5,7702.85,7606.9,911477034,7612.5
2015-12-10,7643.3,7691.95,7610.0,869634493,7683.3
2015-12-11,7699.6,7703.05,7575.3,879355517,7610.45
2015-12-14,7558.2,7663.95,7551.05,763796065,7650.05
2015-12-15,7659.15,7705.0,7625.1,705440068,7700.9
2015-12-16,7725.25,7776.6,7715.75,840778783,7750.9
2015-12-17,7783.05,7852.9,7737.55,942154247,7844.35
2015-12-18,7828.9,7836.15,7753.35,948688090,7761.95
2015-12-21,7745.65,7840.75,7733.45,834549092,7834.45
2015-12-22,7829.4,7846.3,7776.85,908135693,7786.1
2015-12-23,7830.45,7871.45,7826.1,810876292,7865.95
2015-12-24,7888.75,7888.75,7835.5,825607563,7861.05
2015-12-28,7863.2,7937.2,7863.0,782787377,7925.15
2015-12-29,7929.2,7942.15,7902.75,865397954,7928.95
2015-12-30,7938.6,7944.75,7889.85,890488675,7896.25
2015-12-31,7897.8,7955.55,7891.15,1064634320,7946.35
2016-01-01,7938.45,7972.55,7909.8,870887801,7963.2
2016-01-04,7924.55,7937.55,7781.1,1194071003,7791.3
2016-01-05,7828.4,7831.2,7763.25,1410076365,7784.65
2016-01-06,7788.05,7800.95,7721.2,1289263088,7741.0
2016-01-07,7673.35,7674.95,7556.6,1112786835,7568.3
2016-01-08,7611.65,7634.1,7581.05,945530071,7601.35
2016-01-11,7527.45,7605.1,7494.35,1068243625,7563.85
2016-01-12,7587.2,7588.3,7487.8,969099507,7510.3
2016-01-13,7557.9,7590.95,7425.8,1444294022,7562.4
2016-01-14,7467.4,7604.8,7443.8,1019969142,7536.8
2016-01-15,7561.65,7566.5,7427.3,990516464,7437.8
2016-01-18,7420.35,7463.65,7336.4,1096037051,7351.0
2016-01-19,7381.8,7462.75,7364.15,944831077,7435.1
2016-01-20,7357.0,7470.9,7241.5,1025283079,7309.3
2016-01-21,7376.65,7398.7,7250.0,1027728702,7276.8
2016-01-22,7355.7,7433.4,7327.6,905889601,7422.45
2016-01-25,7468.75,7487.15,7421.2,714252896,7436.15
2016-01-27,7469.6,7477.9,7419.7,762034624,7437.75
2016-01-28,7426.5,7468.85,7409.6,1148309599,7424.65
2016-01-29,7413.35,7575.65,7402.8,994773658,7563.55
2016-02-01,7589.5,7600.45,7541.25,812547175,7555.95
2016-02-02,7566.65,7576.3,7428.05,964724858,7455.55
2016-02-03,7392.45,7419.4,7350.3,1140869120,7361.8
2016-02-04,7411.45,7457.05,7365.95,954853243,7404.0
2016-02-05,7418.25,7503.15,7406.65,892447690,7489.1
2016-02-08,7489.7,7512.55,7363.2,808127904,7387.25
2016-02-09,7303.95,7323.45,7275.15,757716527,7298.2
2016-02-10,7264.3,7271.85,7177.75,1036681823,7215.7
2016-02-11,7203.6,7208.65,6959.95,1210883219,6976.35
2016-02-12,7023.65,7034.8,6869.0,1389961307,6980.95
2016-02-15,7057.35,7182.8,7056.8,1053137934,7162.95
2016-02-16,7201.25,7204.65,7037.7,835864433,7048.25
2016-02-17,7058.85,7123.7,6960.65,952552248,7108.45
2016-02-18,7177.4,7215.1,7127.85,832703868,7191.75
2016-02-19,7170.55,7226.85,7145.95,703851823,7210.75
2016-02-22,7208.85,7252.4,7200.7,606536226,7234.55
2016-02-23,7240.3,7241.7,7090.7,718857742,7109.55
2016-02-24,7075.0,7090.8,7009.75,754638708,7018.7
2016-02-25,7029.85,7034.2,6961.4,1070101513,6970.6
2016-02-26,7039.3,7052.9,6985.1,748453991,7029.75
2016-02-29,7050.45,7094.6,6825.8,1271702894,6987.05
2016-03-01,7038.25,7235.5,7035.1,931326947,7222.3
2016-03-02,7321.7,7380.35,7308.15,1104046070,7368.85
2016-03-03,7429.55,7483.95,7406.05,1016715056,7475.6
2016-03-04,7505.4,7505.9,7444.1,1084526805,7485.35
2016-03-08,7486.4,7527.15,7442.15,1083447983,7485.3
2016-03-09,7436.1,7539.0,7424.3,954676338,7531.8
2016-03-10,7545.35,7547.1,7447.4,850235415,7486.15
2016-03-11,7484.85,7543.95,7460.6,819175239,7510.2
2016-03-14,7542.6,7583.7,7515.05,763866123,7538.75
2016-03-15,7535.85,7545.2,7452.8,847911898,7460.6
2016-03-16,7457.05,7508.0,7405.15,850552450,7498.75
2016-03-17,7557.4,7585.3,7479.4,939449009,7512.55
2016-03-18,7534.65,7613.6,7517.9,940274347,7604.35
2016-03-21,7619.2,7713.55,7617.7,784826016,7704.25
2016-03-22,7695.55,7728.2,7643.8,866327154,7714.9
2016-03-23,7717.45,7726.85,7670.6,791610825,7716.5
2016-03-28,7741.0,7749.4,7587.7,844218604,7615.1
2016-03-29,7606.55,7652.9,7582.25,877156164,7597.0
2016-03-30,7651.1,7741.95,7643.45,947731340,7735.2
2016-03-31,7727.65,7777.6,7702.0,1296675516,7738.4
2016-04-01,7718.05,7740.15,7666.1,961648978,7713.05
2016-04-04,7733.15,7764.45,7704.4,778187053,7758.8
2016-04-05,7736.3,7736.3,7588.65,876442918,7603.2
2016-04-06,7636.05,7638.65,7591.75,836838586,7614.35
2016-04-07,7630.4,7630.75,7535.85,931352592,7546.45
2016-04-08,7542.35,7569.35,7526.7,741898365,7555.2
2016-04-11,7577.8,7678.8,7516.85,799907119,7671.4
2016-04-12,7669.25,7717.4,7663.35,791179251,7708.95
2016-04-13,7777.15,7864.8,7772.2,960194424,7850.45
2016-04-18,7908.15,7920.6,7842.75,833665710,7914.7
2016-04-20,7950.05,7950.4,7877.55,1087975768,7914.75
2016-04-21,7953.65,7978.45,7884.1,1085030738,7912.05
2016-04-22,7891.8,7923.35,7873.35,846706628,7899.3
2016-04-25,7894.8,7911.0,7827.0,751230450,7855.05
2016-04-26,7828.15,7974.5,7822.55,869761793,7962.65
2016-04-27,7942.0,7991.0,7940.55,889207048,7979.9
2016-04-28,7967.4,7992.0,7834.45,1202758190,7847.25
2016-04-29,7844.25,7889.05,7788.7,1038815219,7849.8
2016-05-02,7822.7,7829.8,7777.3,867365637,7805.9
2016-05-03,7824.8,7890.25,7735.15,925477389,7747.0
2016-05-04,7724.15,7749.0,7697.25,859084824,7706.55
2016-05-05,7731.0,7777.55,7706.85,806669045,7735.5
2016-05-06,7717.65,7738.9,7678.35,764250558,7733.45
2016-05-09,7755.25,7873.65,7753.55,746458805,7866.05
2016-05-10,7873.55,7896.9,7837.7,814090841,7887.8
2016-05-11,7804.65,7893.1,7780.9,985065118,7848.85
2016-05-12,7871.45,7916.05,7849.65,797388825,7900.4
2016-05-13,7881.0,7881.0,7784.2,905569457,7814.9
2016-05-16,7831.2,7873.9,7772.15,790863135,7860.75
2016-05-17,7896.85,7940.1,7879.7,844491133,7890.75
2016-05-18,7846.75,7882.05,7810.75,789782598,7870.15
2016-05-19,7875.5,7876.2,7766.8,905657871,7783.4
2016-05-20,7792.2,7812.4,7735.75,731098105,7749.7
2016-05-23,7813.95,7820.6,7722.2,729574155,7731.05
2016-05-24,7738.05,7761.55,7715.8,802867057,7748.85
2016-05-25,7811.8,7941.2,7809.3,817061018,7934.9
2016-05-26,7974.45,8083.0,7948.5,1154555599,8069.65
2016-05-27,8081.95,8164.2,8077.05,1001991302,8156.65
2016-05-30,8166.5,8200.0,8150.8,889696063,8178.5
2016-05-31,8209.85,8213.6,8134.3,1450930787,8160.1
2016-06-01,8179.2,8215.35,8171.05,943115079,8179.95
2016-06-02,8156.9,8229.5,8154.75,827855235,8218.95
2016-06-03,8246.2,8262.0,8209.85,1093342980,8220.8
2016-06-06,8228.75,8234.7,8186.05,726333984,8201.05
2016-06-07,8235.55,8294.95,8216.4,912427622,8266.45
2016-06-08,8285.5,8288.9,8252.05,965615000,8273.05
2016-06-09,8273.35,8273.35,8184.6,982925229,8203.6
2016-06-10,8180.25,8265.6,8162.85,1131094460,8170.05
2016-06-13,8102.25,8125.25,8063.9,1090582971,8110.6
2016-06-14,8134.4,8134.95,8069.5,1246241559,8108.85
2016-06-15,8139.4,8213.2,8123.15,1126139269,8206.6
2016-06-20,8115.75,8244.15,8107.35,1029841080,8238.5
2016-06-21,8255.4,8257.25,8202.15,975564483,8219.9
2016-06-22,8213.65,8238.35,8153.25,919059491,8203.7
2016-06-23,8201.15,8285.6,8188.3,813867284,8270.45
2016-06-24,8029.1,8100.7,7927.05,1427763492,8088.6
2016-06-27,8039.35,8120.65,8039.35,975046037,8094.7
2016-06-28,8096.05,8146.35,8086.85,955671795,8127.85
2016-06-29,8173.1,8212.4,8157.65,1145683530,8204.0
2016-06-30,8260.25,8308.15,8242.1,1628955228,8287.75
2016-07-01,8313.05,8356.75,8308.65,1204103504,8328.35
2016-07-04,8376.75,8398.45,8364.7,1195296662,8370.7
2016-07-05,8379.3,8381.45,8319.95,1688758010,8335.95
2016-07-07,8342.0,8361.95,8317.7,1471113740,8337.9
2016-07-11,8413.35,8475.25,8407.05,1075572987,8467.9
2016-07-12,8502.6,8526.6,8479.2,1472707135,8521.05
2016-07-13,8540.45,8550.25,8493.55,1479627423,8519.5
2016-07-15,8565.45,8594.8,8510.05,1160766560,8541.4
2016-07-18,8564.05,8587.1,8494.35,1118898145,8508.7
2016-07-19,8514.3,8540.05,8476.7,1051144807,8528.55
2016-07-20,8515.45,8569.9,8512.55,1030243588,8565.85
2016-07-22,8519.65,8548.95,8489.8,1112981528,8541.2
2016-07-25,8519.95,8641.15,8517.2,1161464953,8635.65
2016-07-27,8599.4,8665.0,8572.05,1215098685,8615.8
2016-07-28,8636.95,8674.7,8625.25,1535493594,8666.3
2016-07-29,8668.3,8670.35,8631.15,1190065369,8638.5
2016-08-01,8654.3,8711.3,8590.5,1224120608,8636.55
2016-08-02,8647.45,8687.2,8611.4,1118181977,8622.9
2016-08-03,8635.2,8635.45,8529.6,1001333532,8544.85
2016-08-04,8599.95,8601.4,8518.15,949983150,8551.1
2016-08-05,8600.2,8689.4,8590.15,1034002519,8683.15
2016-08-08,8712.85,8723.5,8697.6,994871491,8711.35
2016-08-09,8727.8,8728.35,8638.2,1117070338,8678.25
2016-08-10,8686.7,8690.1,8564.6,1055206801,8575.3
2016-08-11,8572.8,8601.15,8540.05,1028862569,8592.15
2016-08-12,8605.45,8684.3,8604.45,1036585564,8672.15
2016-08-16,8670.25,8682.35,8600.45,1012656298,8642.55
2016-08-17,8639.8,8667.1,8603.6,956379262,8624.05
2016-08-18,8648.85,8690.7,8645.05,973469220,8673.25
2016-08-19,8694.3,8696.6,8647.1,1064145399,8666.9
2016-08-22,8667.0,8684.85,8614.0,898122850,8629.15
2016-08-23,8628.35,8642.15,8580.0,966163028,8632.6
2016-08-24,8648.5,8661.05,8620.9,890632371,8650.3
2016-08-25,8668.85,8683.05,8583.65,1278230929,8592.2
2016-08-26,8614.35,8622.95,8547.55,926635386,8572.55
2016-08-29,8583.75,8622.0,8543.75,829691939,8607.45
2016-08-30,8646.75,8750.6,8642.25,923657758,8744.35
2016-08-31,8754.05,8819.2,8754.05,1487243961,8786.2
2016-09-01,8793.6,8813.25,8759.95,1175723734,8774.65
2016-09-02,8796.35,8824.1,8768.2,981476811,8809.65
2016-09-06,8852.7,8950.85,8848.45,961389884,8943.0
2016-09-07,8968.7,8968.7,8913.35,1484126086,8917.95
2016-09-08,8915.5,8960.35,8896.0,1374386258,8952.5
2016-09-09,8934.3,8939.15,8858.7,1300836045,8866.7
2016-09-12,8732.95,8746.95,8699.4,1168537827,8715.6
2016-09-14,8710.65,8739.85,8688.9,1153671890,8726.6
2016-09-15,8743.85,8751.95,8704.35,1052919352,8742.55
2016-09-16,8780.85,8847.65,8750.5,1420162845,8779.85
2016-09-19,8788.45,8824.3,8774.2,945058321,8808.4
2016-09-20,8816.1,8816.45,8759.3,944335080,8775.9
2016-09-21,8790.3,8826.85,8757.3,939497408,8777.15
2016-09-22,8873.35,8893.35,8837.8,1011557215,8867.45
2016-09-23,8880.75,8885.2,8820.3,1076905030,8831.55
2016-09-26,8807.9,8809.55,8715.1,912564617,8723.05
2016-09-27,8748.9,8768.5,8690.5,961444629,8706.4
2016-09-28,8711.2,8767.05,8703.15,1105934373,8745.15
2016-09-29,8792.7,8800.65,8558.25,2137053357,8591.25
2016-09-30,8581.5,8637.15,8555.2,1098125666,8611.15
2016-10-03,8666.15,8745.2,8635.0,1012176222,8738.1
2016-10-04,8770.0,8783.65,8736.1,1056161849,8769.15
2016-10-05,8806.35,8806.95,8731.4,1165587935,8743.95
2016-10-06,8768.7,8781.15,8684.65,1203457693,8709.55
2016-10-07,8721.7,8723.7,8663.8,996913623,8697.6
2016-10-13,8671.5,8681.55,8541.35,1131967605,8573.35
2016-10-14,8594.0,8604.45,8549.8,954769304,8583.4
2016-10-17,8612.95,8615.4,8506.15,1079082268,8520.4
2016-10-18,8556.05,8685.1,8555.9,1079209584,8677.9
2016-10-19,8697.5,8698.75,8636.7,1138410049,8659.1
2016-10-20,8693.35,8727.0,8678.3,1162464831,8699.4
2016-10-21,8708.6,8709.1,8652.05,1124595952,8693.05
2016-10-24,8709.85,8736.95,8684.15,1082339507,8708.95
2016-10-25,8721.7,8722.65,8663.45,1084417057,8691.3
